8,249,11951,-63,2
3,109,11962,-67,2
5,158,11966,-70,2
6,244,11971,-70,2
1,185,11994,-60,2
7,182,12003,-69,2
2,61,12030,-71,26
8,250,12052,-61,26
4,30,12054,-68,26
3,110,12057,-66,26
5,159,12063,-73,26
6,245,12071,-70,26
1,186,12088,-62,26
7,183,12104,-77,26
2,62,12129,-71,26
8,251,12146,-60,26
4,31,12150,-68,26
3,111,12156,-66,26
5,160,12169,-73,26
6,246,12174,-70,26
1,187,12190,-62,26
7,184,12197,-77,26
8,252,12246,-60,26
4,32,12251,-67,26
5,161,12262,-73,26
3,112,12265,-67,26
6,247,12276,-70,26
1,188,12291,-62,26
7,185,12298,-77,26
2,64,12327,-71,26
8,253,12352,-60,26
4,33,12355,-68,26
5,162,12361,-73,26
3,113,12363,-67,26
6,248,12374,-70,26
1,189,12394,-62,26
7,186,12404,-76,26
2,65,12433,-71,26
4,34,12449,-67,26
8,254,12451,-60,26
3,114,12460,-67,26
6,249,12470,-70,26
7,187,12497,-77,26
2,66,12528,-74,80
8,255,12545,-77,80
4,35,12550,-73,80
3,115,12559,-80,80
5,164,12569,-85,80
6,250,12574,-71,80
1,191,12589,-67,80
7,188,12598,-75,80
2,67,12635,-74,80
4,36,12647,-73,80
8,0,12653,-77,80
3,116,12655,-80,80
5,165,12667,-85,80
6,251,12674,-71,80
1,192,12691,-67,80
7,189,12698,-75,80
2,68,12729,-74,80
4,37,12752,-73,80
8,1,12754,-78,80
6,252,12771,-71,80
1,193,12793,-67,80
7,190,12800,-75,80
2,69,12829,-74,80
8,2,12855,-78,80
5,167,12861,-85,80
3,118,12865,-81,80
6,253,12872,-71,80
1,194,12889,-67,80
7,191,12898,-75,80
2,70,12934,-74,80
4,39,12952,-73,80
8,3,12954,-78,80
3,119,12963,-80,80
5,168,12967,-85,80
6,254,12972,-71,80
1,195,12990,-67,80
7,192,13005,-75,80
2,71,13030,-69,2
4,40,13047,-63,2
8,4,13052,-63,2
3,120,13062,-67,2
6,255,13072,-70,2
1,196,13096,-60,2
7,193,13101,-68,2
2,72,13129,-69,2
8,5,13150,-63,2
4,41,13152,-63,2
3,121,13156,-67,2
6,0,13173,-70,2
1,197,13189,-60,2
7,194,13198,-69,2
2,73,13233,-69,2
4,42,13246,-62,2
8,6,13248,-63,2
5,171,13260,-70,2
3,122,13263,-67,2
6,1,13275,-70,2
1,198,13293,-60,2
7,195,13297,-69,2
2,74,13328,-69,2
8,7,13352,-63,2
4,43,13354,-62,2
3,123,13358,-67,2
5,172,13367,-70,2
6,2,13377,-70,2
1,199,13393,-60,2
7,196,13397,-69,2
2,75,13426,-69,2
4,44,13445,-62,2
8,8,13447,-63,2
3,124,13457,-67,2
5,173,13468,-70,2
6,3,13479,-70,2
1,200,13494,-60,2
7,197,13499,-68,2
2,76,13527,-71,26
8,9,13547,-60,26
4,45,13551,-68,26
3,125,13559,-66,26
5,174,13569,-73,26
6,4,13576,-70,26
1,201,13592,-62,26
7,198,13604,-76,26
2,77,13632,-71,26
4,46,13647,-68,26
8,10,13653,-60,26
3,126,13659,-67,26
5,175,13669,-73,26
6,5,13672,-70,26
