Timestamp,1
0,-65
106,-55
199,-55
300,-55
404,-55
506,-55
606,-55
698,-55
799,-55
903,-55
998,-55
1100,-65
1199,-65
1407,-65
1498,-65
1599,-55
1703,-55
1801,-55
1905,-55
2000,-55
2103,-55
2207,-55
2305,-55
2398,-55
2603,-65
2701,-65
2799,-65
2899,-64
3000,-64
3101,-55
3196,-55
3300,-55
3397,-55
3497,-56
3601,-55
3703,-55
3800,-55
3899,-55
4002,-55
4107,-65
4200,-65
4306,-65
4399,-65
4504,-65
4606,-55
4700,-55
4802,-55
4897,-55
4997,-55
5107,-55
5303,-55
5398,-55
5500,-55
5606,-65
5698,-65
5803,-65
5899,-65
6001,-65
6106,-55
6198,-55
6297,-55
6398,-55
6505,-55
6597,-55
6704,-55
6799,-55
6902,-55
7001,-55
7105,-65
7202,-64
7305,-65
7407,-64
7500,-65
7600,-55
7704,-55
7805,-55
7897,-55
7997,-55
8100,-55
8206,-55
8304,-55
8400,-55
8504,-55
8601,-65
8701,-65
8805,-65
8901,-65
9002,-65
9098,-55
9201,-55
9297,-56
9403,-56
9498,-56
9597,-55
9706,-55
9805,-55
9904,-55
9997,-55
10104,-65
10204,-65
10305,-65
10398,-65
10497,-65
10603,-55
10697,-55
10801,-55
10897,-55
11001,-55
11105,-55
11202,-55
11300,-55
11400,-55
11503,-55
11607,-65
11707,-65
11803,-65
11904,-65
12003,-65
12100,-55
12201,-55
12305,-55
12397,-55
12498,-56
12603,-55
12697,-55
12802,-55
12898,-55
13003,-55
13098,-65
13206,-65
13301,-65
13399,-65
13499,-65
13597,-55
13702,-55
13805,-55
13897,-55
14005,-55
14100,-55
14200,-55
14302,-55
14405,-55
14500,-55
14601,-65
14706,-64
14800,-65
14899,-65
15001,-65
15098,-55
15206,-55
15299,-55
15406,-55
15506,-55
15598,-55
15704,-55
15799,-55
15906,-55
16002,-55
16100,-65
16203,-65
16301,-65
16397,-65
16506,-65
16605,-55
16704,-55
16804,-55
16899,-55
17001,-55
17101,-55
17205,-55
17301,-55
17399,-55
17504,-55
17607,-65
17701,-65
17799,-65
17905,-65
17999,-65
18104,-55
18199,-55
18296,-55
18400,-55
18499,-55
18598,-55
18699,-55
18806,-55
18899,-55
18999,-55
19098,-65
19200,-65
19300,-65
19402,-65
19505,-65
19597,-55
19705,-55
19797,-55
19901,-55
