Timestamp,1
0,-56
956,-56
1890,-56
2409,-56
2510,-56
3138,-56
3353,-56
4197,-56
4512,-56
4724,-56
5142,-56
5996,-56
6312,-56
6414,-56
7256,-56
7683,-56
8100,-56
9260,-56
10091,-57
10822,-57
11970,-57
12184,-57
12712,-57
13353,-57
13760,-57
13973,-57
14073,-57
14174,-57
14276,-57
14703,-57
15537,-57
16065,-57
16166,-57
16267,-57
17606,-57
18338,-57
18764,-57
19294,-57
19507,-57
20239,-57
20340,-57
21073,-57
21376,-57
21589,-57
22433,-57
22535,-56
22748,-57
23276,-57
23489,-56
24434,-56
24964,-57
25178,-56
25391,-56
26021,-56
26123,-57
26652,-57
27495,-57
28531,-57
28632,-56
29262,-56
29475,-57
30016,-57
31298,-56
32242,-56
32457,-56
32770,-56
32872,-56
32975,-56
34032,-56
34244,-56
34561,-56
34661,-56
34762,-56
34976,-56
35292,-56
35606,-56
36023,-56
36337,-56
36653,-56
36865,-57
37181,-57
37711,-57
38127,-57
39487,-57
40017,-57
41479,-57
41906,-57
42232,-57
43381,-56
44854,-57
45179,-57
45383,-57
47059,-57
47577,-57
47992,-57
48398,-57
50063,-57
50379,-57
50906,-57
51851,-57
52370,-57
54890,-57
55306,-57
55620,-57
56351,-57
56769,-57
56870,-57
57599,-57
58117,-57
58535,-57
58748,-57
59062,-57
59163,-57
59379,-57
59692,-56
59794,-57
60007,-57
61483,-57
61694,-56
61796,-57
61898,-57
62944,-57
63373,-56
64316,-56
64418,-57
65453,-57
65666,-57
66408,-57
67141,-57
67354,-57
67568,-56
68624,-57
68940,-57
69155,-57
70099,-56
70313,-57
70527,-56
70841,-57
71270,-57
71698,-56
72338,-56
72866,-56
73394,-57
73711,-57
74126,-57
75375,-57
76433,-57
77275,-57
77378,-57
77906,-57
78008,-57
78221,-57
78436,-57
78964,-56
80426,-56
80843,-57
81056,-56
81157,-57
81260,-56
82419,-56
82519,-57
82834,-56
83049,-56
83262,-56
83362,-57
85342,-56
85873,-56
86084,-56
87131,-56
88909,-56
89223,-57
89325,-56
89742,-56
89843,-57
89943,-57
91924,-57
92453,-56
94252,-56
94569,-56
94983,-56
95399,-56
95917,-56
96131,-57
96344,-56
96660,-56
96975,-56
97504,-56
98134,-56
98348,-57
98662,-56
98764,-56
99191,-56
99294,-56
99505,-56
100035,-57
100350,-57
100450,-56
100554,-56
100756,-56
100857,-57
101283,-56
101497,-56
101812,-57
101914,-57
102128,-57
102230,-57
102443,-57
102544,-57
104107,-57
104962,-57
105592,-56
106008,-57
106426,-56
106638,-56
108011,-56
108224,-56
108327,-57
109170,-56
109587,-57
110014,-57
111353,-57
112195,-56
112613,-57
112827,-56
112927,-56
113029,-57
113547,-57
113648,-56
114065,-57
114277,-56
114378,-57
114592,-56
115010,-57
115110,-56
115212,-56
116055,-56
116585,-56
117427,-57
117957,-57
119442,-56
119655,-56
121207,-57
121940,-57
122040,-56
122355,-57
122883,-57
123097,-57
126134,-57
126348,-56
126451,-57
126866,-57
128744,-57
129173,-57
129274,-57
129374,-57
129477,-57
129894,-57
130319,-57
130421,-57
130635,-56
130736,-56
132199,-57
132299,-57
133854,-57
134799,-57
134899,-56
135843,-57
136160,-57
136689,-56
137846,-57
137948,-56
138050,-57
138151,-56
139501,-56
139826,-57
140141,-56
140457,-56
140557,-56
140874,-57
140974,-57
141288,-56
142233,-56
142763,-56
142865,-56
143393,-56
144134,-57
144236,-56
144450,-56
144665,-57
145193,-56
146036,-57
147296,-56
149085,-57
149613,-57
149827,-57
150244,-56
151615,-57
152032,-57
152663,-57
153090,-56
154451,-56
155069,-56
155903,-56
156218,-57
156938,-56
157557,-57
157657,-57
157759,-56
158389,-56
158604,-56
158705,-56
159965,-56
160696,-56
161415,-56
161730,-56
161831,-56
162461,-56
164767,-56
165084,-57
165296,-57
165398,-56
166129,-56
166861,-56
167715,-56
168132,-56
169077,-57
169402,-56
170877,-57
171708,-57
171810,-56
173184,-56
173812,-56
173914,-57
174015,-56
174554,-56
174769,-57
175297,-57
175511,-57
175938,-57
176366,-57
176783,-57
176884,-57
177514,-57
177728,-57
178875,-57
179079,-57
179180,-57
179493,-57
179707,-57
180024,-57
180956,-57
181170,-57
181384,-57
183162,-57
184838,-57
184940,-57
185366,-57
187459,-57
188403,-57
188617,-57
189562,-57
190305,-57
190407,-56
190834,-56
191363,-57
191464,-57
192195,-57
192611,-56
193455,-57
193556,-57
193973,-57
194704,-57
195648,-57
195964,-57
196593,-57
197966,-56
198822,-56
199035,-57
199136,-57
200184,-57
200285,-56
201129,-57
201657,-57
201869,-57
204615,-57
205246,-57
205570,-56
207349,-57
208721,-57
208934,-56
209038,-57
209553,-56
209869,-56
210937,-56
211039,-56
211140,-56
211769,-57
212197,-57
212412,-56
213142,-57
213661,-57
213975,-57
214189,-57
215033,-56
215662,-57
215978,-57
217227,-57
218813,-57
218913,-56
219341,-56
219443,-56
219655,-56
219858,-57
221523,-57
222570,-56
222784,-56
222997,-56
223313,-56
223413,-56
223628,-57
224055,-56
224157,-56
224259,-56
225304,-56
225404,-56
226137,-57
226350,-57
227712,-56
229376,-57
230322,-56
231065,-56
231481,-56
231795,-56
231897,-57
232110,-56
232528,-57
232740,-56
234011,-57
234113,-56
234844,-57
235993,-57
236307,-57
236407,-56
236510,-57
236824,-56
237454,-57
237555,-57
238073,-57
238490,-56
238590,-57
239749,-57
241660,-57
242820,-57
243236,-57
243337,-57
244080,-56
244180,-57
244282,-57
244383,-57
244485,-57
245768,-57
246488,-56
246803,-56
249087,-57
249920,-57
252326,-57
252844,-57
252944,-57
253047,-57
254419,-57
254735,-56
255374,-57
256219,-57
257051,-57
258828,-56
259043,-57
259561,-56
