Timestamp,1
0,-71
103,-73
201,-73
293,-73
395,-73
493,-73
596,-69
800,-69
901,-69
997,-69
1097,-71
1203,-71
1303,-71
1401,-71
1500,-71
1598,-73
1698,-72
1794,-72
1901,-73
1997,-73
2097,-69
2202,-69
2298,-69
2395,-69
2495,-69
2596,-71
2699,-71
2803,-71
2899,-71
3004,-71
3094,-72
3201,-72
3294,-72
3400,-71
3498,-71
3599,-69
3699,-69
3795,-70
3894,-69
4003,-69
4100,-71
4203,-71
4304,-71
4397,-72
4500,-71
4593,-72
4699,-72
4796,-72
4894,-72
5003,-72
5098,-69
5200,-69
5297,-69
5503,-69
5601,-71
5702,-71
5796,-71
5902,-71
6000,-71
6099,-73
6203,-72
6300,-72
6399,-73
6496,-73
6593,-69
6699,-69
6801,-69
6895,-69
7001,-69
7100,-71
7201,-71
7304,-71
7398,-71
7495,-71
7595,-72
7702,-73
7801,-72
7898,-72
8001,-72
8102,-69
8197,-69
8298,-69
8396,-69
8499,-69
8603,-71
8694,-71
8795,-71
8894,-71
8994,-71
9102,-72
9194,-72
9295,-72
9400,-72
9498,-72
9597,-69
9699,-69
9796,-69
9894,-69
10002,-69
10102,-71
10197,-71
10295,-71
10398,-71
10502,-71
10593,-72
10697,-72
10798,-72
10899,-73
10999,-73
11101,-69
11203,-69
11299,-69
11402,-69
11498,-69
11601,-71
11695,-71
11798,-71
11895,-71
11998,-71
12100,-72
12201,-72
12296,-72
12400,-72
12494,-73
12599,-69
12702,-69
12899,-69
12995,-69
13094,-71
13203,-71
13302,-71
13397,-71
13502,-71
13602,-73
13697,-72
13793,-72
13894,-73
13999,-72
14097,-69
14199,-69
14294,-69
14396,-69
14495,-69
14596,-71
14697,-71
14799,-71
14902,-71
15001,-71
15096,-73
15200,-73
15293,-73
15398,-73
15496,-73
15603,-69
15698,-69
15794,-69
15898,-69
16001,-69
16098,-71
16201,-71
16303,-71
16403,-71
16499,-71
16593,-73
16697,-73
16794,-73
16900,-73
17002,-73
17096,-69
17198,-69
17295,-69
17395,-69
17495,-69
17602,-71
17696,-71
17794,-71
17901,-72
17998,-71
18197,-73
18300,-73
18401,-73
18496,-72
18599,-69
18694,-70
18802,-67
18894,-70
18999,-69
19094,-72
19197,-71
19301,-71
19394,-72
19498,-72
19600,-73
19693,-73
19802,-73
19897,-73
19997,-73
