Timestamp,1
0,-61
98,-61
201,-61
301,-60
399,-60
504,-60
596,-60
698,-60
797,-66
900,-66
1000,-66
1100,-66
1199,-67
1297,-61
1398,-61
1502,-61
1602,-61
1702,-61
1899,-60
2001,-60
2103,-60
2197,-60
2303,-66
2397,-66
2501,-66
2606,-66
2706,-66
2796,-61
2895,-61
3003,-61
3203,-61
3300,-60
3402,-60
3501,-60
3606,-60
3697,-60
3799,-66
3901,-66
4002,-67
4101,-66
4204,-66
4302,-61
4396,-61
4497,-62
4601,-61
4702,-61
4806,-60
4898,-60
4999,-60
5200,-60
5299,-66
5401,-66
5501,-66
5604,-66
5706,-66
5798,-61
5896,-61
6000,-61
6097,-61
6196,-61
6302,-60
6496,-60
6605,-60
6706,-60
6800,-66
6898,-66
7006,-66
7104,-66
7205,-66
7301,-61
7403,-61
7495,-61
7599,-61
7701,-61
7803,-60
7900,-60
7996,-60
8097,-60
8204,-60
8305,-66
8401,-66
8504,-66
8601,-66
8700,-66
8797,-61
8901,-61
8996,-61
9097,-61
9200,-61
9304,-60
9401,-61
9497,-60
9598,-60
9700,-60
9799,-66
9900,-66
10004,-66
10098,-66
10201,-66
10298,-61
10404,-61
10499,-61
10605,-61
10702,-61
10805,-60
10903,-60
11002,-60
11103,-60
11201,-60
11302,-66
11399,-66
11498,-66
11606,-66
11700,-66
11801,-61
11898,-61
12002,-61
12098,-61
12199,-61
12305,-60
12398,-60
12498,-60
12605,-60
12701,-60
12806,-66
12904,-66
12998,-66
13105,-66
13205,-66
13302,-61
13397,-61
13500,-61
13600,-61
13705,-61
13801,-60
13899,-60
14000,-60
14096,-60
14198,-60
14301,-66
14400,-66
14503,-66
14599,-66
14706,-66
14799,-61
14895,-61
15004,-61
15102,-61
15198,-61
15301,-60
15396,-61
15496,-60
15598,-60
15703,-60
15802,-66
15906,-66
16001,-66
16103,-66
16201,-66
16304,-61
16402,-61
16495,-61
16604,-61
16701,-61
16798,-61
16902,-60
17002,-60
17097,-60
17198,-60
17302,-66
17405,-65
17506,-66
17600,-66
17698,-65
17796,-61
17902,-61
18001,-61
18100,-61
18195,-61
18301,-60
18405,-61
18500,-60
18600,-60
18699,-60
18797,-65
18903,-66
18999,-66
19097,-66
19203,-66
19302,-61
19399,-61
19499,-61
19601,-61
19695,-61
19796,-60
19898,-60
19996,-60
