Timestamp,1
0,-55
100,-55
196,-55
299,-60
399,-60
505,-60
597,-60
704,-60
798,-58
897,-58
999,-58
1100,-58
1198,-58
1297,-55
1396,-55
1498,-55
1603,-55
1699,-55
1805,-60
1903,-60
2001,-60
2101,-60
2198,-60
2301,-58
2397,-58
2504,-58
2601,-58
2697,-58
2800,-55
2901,-55
2998,-55
3106,-55
3203,-55
3298,-60
3403,-60
3499,-60
3597,-60
3697,-60
3804,-58
3903,-58
4000,-58
4103,-58
4196,-58
4305,-55
4399,-55
4499,-55
4603,-55
4701,-55
4799,-60
4900,-60
4999,-60
5099,-60
5200,-60
5302,-58
5404,-58
5503,-58
5603,-58
5702,-58
5800,-55
5897,-55
5997,-55
6102,-55
6196,-55
6306,-60
6398,-60
6497,-60
6600,-60
6698,-60
6804,-58
6898,-58
6997,-58
7100,-58
7198,-58
7303,-55
7397,-55
7497,-55
7601,-55
7698,-55
7799,-60
7904,-60
8003,-60
8102,-60
8199,-60
8298,-58
8397,-58
8496,-58
8604,-58
8704,-58
8801,-55
8903,-55
9001,-55
9099,-55
9199,-55
9296,-60
9401,-60
9497,-60
9605,-60
9705,-60
9795,-58
9896,-58
9996,-58
10099,-58
10196,-58
10298,-55
10403,-55
10497,-55
10601,-55
10699,-55
10799,-60
10906,-60
10997,-60
11099,-60
11204,-60
11298,-58
11404,-58
11496,-58
11596,-58
11700,-58
11796,-55
11898,-55
12005,-55
12104,-55
12201,-55
12301,-60
12398,-60
12503,-60
12603,-60
12700,-60
12797,-58
12903,-58
12998,-58
13100,-58
13202,-58
13297,-55
13398,-55
13504,-55
13604,-55
13699,-55
13798,-60
13902,-60
13999,-60
14099,-60
14204,-60
14295,-58
14397,-58
14503,-58
14596,-58
14697,-58
14798,-55
14900,-55
14999,-55
15104,-55
15202,-55
15305,-60
15404,-60
15498,-60
15603,-60
15699,-60
15795,-58
15896,-58
16000,-58
16099,-58
16196,-58
16296,-55
16397,-55
16498,-55
16598,-55
16696,-55
16804,-60
16904,-60
17002,-60
17096,-60
17199,-60
17298,-58
17402,-58
17500,-58
17598,-58
17702,-58
17797,-55
17899,-55
17997,-55
18102,-55
18197,-55
18297,-60
18406,-60
18501,-60
18602,-60
18698,-60
18802,-58
18896,-58
19002,-58
19095,-58
19202,-58
19301,-55
19396,-55
19497,-55
19600,-55
19700,-55
19805,-60
19905,-60
