4,82,8318,-70
2,85,8670,-57
1,85,8688,-66
3,86,8728,-61
2,86,8773,-56
1,86,8791,-66
4,90,9144,-70
3,90,9152,-62
2,90,9195,-57
1,91,9213,-66
3,91,9253,-62
4,91,9255,-69
2,95,9618,-57
1,95,9642,-66
3,95,9664,-62
4,95,9680,-70
2,96,9724,-57
1,96,9746,-66
4,100,10106,-69
2,100,10134,-57
3,100,10188,-63
4,101,10210,-69
2,101,10238,-57
1,104,10578,-66
3,105,10606,-62
4,105,10630,-69
2,105,10652,-57
1,105,10685,-66
3,106,10706,-62
2,109,11070,-57
1,109,11100,-66
3,110,11133,-63
4,110,11154,-69
2,110,11179,-57
3,114,11561,-62
2,114,11602,-57
1,115,11629,-66
3,115,11661,-62
4,115,11681,-69
2,119,12027,-57
1,119,12054,-66
3,119,12088,-62
4,120,12113,-70
2,120,12136,-57
1,120,12160,-66
3,124,12509,-63
4,124,12535,-69
1,124,12584,-66
3,125,12615,-63
4,125,12636,-69
3,129,13031,-62
4,129,13061,-70
2,129,13101,-57
1,130,13104,-66
4,133,13485,-70
1,134,13513,-66
2,134,13531,-57
3,134,13546,-62
4,134,13590,-70
2,138,13947,-57
3,138,13971,-62
4,139,14001,-70
1,139,14037,-66
2,139,14056,-57
3,139,14071,-61
4,143,14416,-69
1,143,14462,-66
2,143,14475,-57
3,143,14496,-62
4,144,14521,-69
1,144,14563,-66
3,148,14921,-62
4,148,14944,-70
1,148,14984,-66
2,148,14990,-57
3,149,15021,-62
4,152,15377,-70
1,152,15399,-66
2,153,15414,-57
3,153,15441,-62
4,153,15481,-69
1,154,15505,-66
2,154,15522,-57
3,157,15874,-61
4,157,15895,-70
1,158,15919,-66
2,158,15942,-57
3,158,15977,-61
4,159,16001,-69
1,162,16334,-67
2,162,16360,-57
3,163,16399,-61
4,163,16410,-70
1,163,16444,-67
2,163,16465,-57
4,167,16821,-70
3,167,16831,-61
1,167,16866,-67
2,167,16888,-57
4,168,16928,-69
3,168,16938,-61
2,172,17302,-57
4,172,17350,-70
3,172,17360,-62
1,172,17392,-66
1,177,17811,-67
2,177,17832,-57
3,177,17882,-62
4,177,17884,-70
1,178,17915,-67
2,181,18250,-57
4,182,18303,-70
3,182,18306,-62
1,182,18345,-66
2,182,18352,-57
4,183,18407,-70
1,186,18762,-66
2,186,18770,-57
3,187,18819,-62
4,187,18831,-70
1,187,18868,-66
2,187,18873,-57
3,191,19235,-62
1,191,19282,-66
2,191,19288,-57
3,192,19340,-62
4,192,19357,-70
1,195,19695,-68
2,196,19711,-57
3,196,19759,-62
4,196,19773,-70
1,196,19799,-66
2,197,19816,-57
3,200,20185,-62
4,200,20199,-70
1,201,20218,-66
2,201,20235,-57
4,202,20309,-70
1,202,20320,-66
2,205,20668,-57
3,206,20723,-62
4,206,20733,-70
1,206,20740,-66
2,206,20770,-57
3,210,21142,-62
1,210,21160,-67
4,210,21162,-70
2,210,21187,-57
3,211,21247,-62
1,211,21261,-66
4,211,21264,-70
2,211,21287,-57
3,215,21666,-62
1,215,21674,-66
4,215,21685,-70
2,216,21708,-57
1,219,22092,-66
4,220,22113,-70
2,220,22127,-57
3,220,22189,-62
1,220,22198,-66
4,221,22215,-70
2,221,22230,-57
3,225,22613,-62
1,225,22621,-67
4,225,22627,-70
2,225,22655,-57
3,226,22715,-61
4,229,23053,-69
2,229,23069,-57
3,230,23143,-62
1,230,23157,-66
4,230,23159,-70
2,230,23172,-57
3,234,23563,-63
1,234,23569,-65
4,234,23571,-72
2,235,23607,-57
3,235,23666,-62
4,235,23679,-70
1,235,23681,-66
2,239,24025,-57
3,239,24094,-63
4,239,24096,-71
2,240,24132,-57
3,244,24507,-60
4,244,24509,-70
1,244,24511,-69
2,244,24545,-57
3,245,24614,-62
4,245,24617,-70
4,249,25026,-71
3,249,25028,-62
1,249,25032,-66
2,249,25064,-56
2,253,25479,-57
3,254,25542,-62
2,254,25581,-57
3,2,25959,-65
1,2,25982,-66
2,3,26005,-57
4,3,26061,-69
3,3,26066,-62
1,3,26082,-66
2,7,26414,-57
3,7,26486,-61
1,8,26513,-66
2,8,26522,-57
4,12,26901,-70
1,12,26937,-66
2,12,26938,-57
3,12,26994,-61
4,13,27011,-70
2,13,27041,-57
1,13,27043,-66
3,17,27424,-61
4,17,27428,-70
2,17,27466,-57
1,21,27887,-66
3,22,27948,-62
4,22,27956,-70
2,22,27989,-57
4,26,28379,-70
1,27,28409,-66
2,27,28416,-57
3,27,28460,-61
4,27,28485,-70
1,31,28821,-66
2,31,28827,-57
3,31,28887,-62
4,32,28910,-70
1,32,28926,-66
2,32,28934,-57
3,36,29304,-61
4,36,29335,-70
1,36,29345,-66
2,36,29354,-57
3,37,29410,-62
4,37,29441,-70
3,41,29836,-62
1,41,29870,-67
4,41,29872,-70
2,41,29886,-57
3,45,30255,-62
2,46,30309,-57
3,46,30355,-62
4,47,30401,-70
1,47,30403,-66
4,51,30815,-70
1,51,30820,-66
2,51,30835,-57
3,51,30881,-61
1,55,31224,-67
4,55,31246,-70
2,55,31259,-57
3,55,31290,-62
1,56,31327,-67
4,56,31347,-70
3,60,31708,-61
1,60,31746,-66
4,60,31762,-70
2,60,31786,-57
3,61,31810,-61
4,64,32189,-70
2,65,32213,-57
3,65,32217,-62
1,65,32274,-66
4,65,32298,-70
2,66,32315,-57
3,66,32326,-62
1,69,32688,-66
4,70,32722,-70
2,70,32735,-57
1,70,32793,-66
4,74,33143,-70
3,74,33166,-62
2,74,33168,-57
1,75,33211,-67
4,75,33252,-70
3,75,33268,-61
2,75,33276,-57
1,79,33632,-66
4,79,33667,-70
3,79,33692,-62
1,80,33741,-66
3,84,34121,-62
2,84,34130,-57
1,84,34165,-66
4,84,34195,-69
3,85,34228,-61
2,85,34239,-57
1,88,34585,-67
4,89,34606,-70
3,89,34646,-62
2,89,34658,-57
1,89,34692,-66
4,90,34712,-69
3,93,35061,-62
2,93,35078,-57
1,94,35117,-67
4,94,35139,-70
3,94,35163,-63
2,94,35181,-57
1,98,35539,-68
4,98,35554,-70
3,98,35578,-62
2,99,35608,-57
1,99,35643,-67
4,99,35659,-70
3,99,35684,-62
2,103,36029,-57
1,103,36054,-66
4,103,36068,-70
3,104,36111,-61
2,104,36137,-57
1,104,36156,-66
3,108,36522,-61
2,108,36552,-57
1,108,36578,-66
4,108,36587,-69
3,109,36625,-61
2,112,36980,-57
4,113,37002,-71
1,113,37010,-68
3,113,37046,-63
2,113,37082,-57
4,114,37105,-70
1,114,37113,-66
2,117,37500,-57
4,118,37528,-70
3,118,37568,-61
2,119,37602,-57
4,122,37950,-70
3,122,37984,-62
2,123,38034,-57
