Timestamp,1,2,3,4
0,,,,-70
352,,-57,,
370,-66,,,
410,,,-61,
455,,-56,,
473,-66,,,
826,,,,-70
834,,,-62,
877,,-57,,
895,-66,,,
935,,,-62,
937,,,,-69
1300,,-57,,
1324,-66,,,
1346,,,-62,
1362,,,,-70
1406,,-57,,
1428,-66,,,
1788,,,,-69
1816,,-57,,
1870,,,-63,
1892,,,,-69
1920,,-57,,
2260,-66,,,
2288,,,-62,
2312,,,,-69
2334,,-57,,
2367,-66,,,
2388,,,-62,
2752,,-57,,
2782,-66,,,
2815,,,-63,
2836,,,,-69
2861,,-57,,
3243,,,-62,
3284,,-57,,
3311,-66,,,
3343,,,-62,
3363,,,,-69
3709,,-57,,
3736,-66,,,
3770,,,-62,
3795,,,,-70
3818,,-57,,
3842,-66,,,
4191,,,-63,
4217,,,,-69
4266,-66,,,
4297,,,-63,
4318,,,,-69
4713,,,-62,
4743,,,,-70
4783,,-57,,
4786,-66,,,
5167,,,,-70
5195,-66,,,
5213,,-57,,
5228,,,-62,
5272,,,,-70
5629,,-57,,
5653,,,-62,
5683,,,,-70
5719,-66,,,
5738,,-57,,
5753,,,-61,
6098,,,,-69
6144,-66,,,
6157,,-57,,
6178,,,-62,
6203,,,,-69
6245,-66,,,
6603,,,-62,
6626,,,,-70
6666,-66,,,
6672,,-57,,
6703,,,-62,
7059,,,,-70
7081,-66,,,
7096,,-57,,
7123,,,-62,
7163,,,,-69
7187,-66,,,
7204,,-57,,
7556,,,-61,
7577,,,,-70
7601,-66,,,
7624,,-57,,
7659,,,-61,
7683,,,,-69
8016,-67,,,
8042,,-57,,
8081,,,-61,
8092,,,,-70
8126,-67,,,
8147,,-57,,
8503,,,,-70
8513,,,-61,
8548,-67,,,
8570,,-57,,
8610,,,,-69
8620,,,-61,
8984,,-57,,
9032,,,,-70
9042,,,-62,
9074,-66,,,
9493,-67,,,
9514,,-57,,
9564,,,-62,
9566,,,,-70
9597,-67,,,
9932,,-57,,
9985,,,,-70
9988,,,-62,
10027,-66,,,
10034,,-57,,
10089,,,,-70
10444,-66,,,
10452,,-57,,
10501,,,-62,
10513,,,,-70
10550,-66,,,
10555,,-57,,
10917,,,-62,
10964,-66,,,
10970,,-57,,
11022,,,-62,
11039,,,,-70
11377,-68,,,
11393,,-57,,
11441,,,-62,
11455,,,,-70
11481,-66,,,
11498,,-57,,
11867,,,-62,
11881,,,,-70
11900,-66,,,
11917,,-57,,
11991,,,,-70
12002,-66,,,
12350,,-57,,
12405,,,-62,
12415,,,,-70
12422,-66,,,
12452,,-57,,
12824,,,-62,
12842,-67,,,
12844,,,,-70
12869,,-57,,
12929,,,-62,
12943,-66,,,
12946,,,,-70
12969,,-57,,
13348,,,-62,
13356,-66,,,
13367,,,,-70
13390,,-57,,
13774,-66,,,
13795,,,,-70
13809,,-57,,
13871,,,-62,
13880,-66,,,
13897,,,,-70
13912,,-57,,
14295,,,-62,
14303,-67,,,
14309,,,,-70
14337,,-57,,
14397,,,-61,
14735,,,,-69
14751,,-57,,
14825,,,-62,
14839,-66,,,
14841,,,,-70
14854,,-57,,
15245,,,-63,
15251,-65,,,
15253,,,,-72
15289,,-57,,
15348,,,-62,
15361,,,,-70
15363,-66,,,
15707,,-57,,
15776,,,-63,
15778,,,,-71
15814,,-57,,
16189,,,-60,
16191,,,,-70
16193,-69,,,
16227,,-57,,
16296,,,-62,
16299,,,,-70
16708,,,,-71
16710,,,-62,
16714,-66,,,
16746,,-56,,
