4,116,104737,-57,2
8,80,104741,-63,2
3,196,104752,-55,2
5,245,104754,-67,2
6,75,104772,-59,2
1,16,104783,-75,2
7,13,104791,-75,2
2,148,104815,-57,2
8,81,104842,-62,2
4,117,104844,-57,2
3,197,104851,-55,2
5,246,104858,-67,2
6,76,104869,-59,2
1,17,104882,-74,2
7,14,104895,-75,2
2,149,104922,-57,2
8,82,104935,-62,2
4,118,104941,-57,2
3,198,104952,-55,2
5,247,104955,-67,2
6,77,104971,-59,2
1,18,104983,-74,2
7,15,104989,-75,2
2,150,105017,-52,26
8,83,105037,-64,26
4,119,105042,-55,26
3,199,105051,-51,26
5,248,105054,-60,26
6,78,105069,-60,26
1,19,105081,-64,26
7,16,105092,-61,26
2,151,105123,-52,26
5,249,105153,-60,26
3,200,105156,-51,26
6,79,105172,-60,26
1,20,105183,-65,26
7,17,105194,-61,26
2,152,105215,-52,26
8,85,105239,-63,26
4,121,105241,-55,26
3,201,105253,-51,26
5,250,105261,-60,26
6,80,105270,-60,26
1,21,105289,-64,26
2,153,105320,-52,26
4,122,105338,-55,26
8,86,105345,-63,26
3,202,105354,-51,26
6,81,105364,-60,26
1,22,105389,-64,26
7,19,105393,-61,26
2,154,105422,-52,26
4,123,105439,-55,26
8,87,105445,-64,26
3,203,105451,-51,26
5,252,105456,-60,26
6,82,105467,-60,26
1,23,105485,-64,26
7,20,105491,-61,26
2,155,105517,-58,80
4,124,105536,-63,80
8,88,105542,-65,80
3,204,105553,-59,80
5,253,105562,-67,80
6,83,105568,-63,80
1,24,105587,-65,80
7,21,105596,-67,80
2,156,105622,-58,80
8,89,105638,-65,80
4,125,105644,-63,80
3,205,105651,-59,80
5,254,105662,-67,80
6,84,105670,-63,80
1,25,105681,-65,80
7,22,105690,-67,80
2,157,105720,-58,80
4,126,105737,-63,80
8,90,105745,-65,80
3,206,105755,-59,80
5,255,105758,-67,80
6,85,105765,-63,80
1,26,105782,-65,80
7,23,105790,-67,80
2,158,105817,-58,80
8,91,105842,-65,80
4,127,105844,-63,80
3,207,105851,-59,80
5,0,105859,-67,80
6,86,105873,-63,80
1,27,105881,-65,80
7,24,105888,-67,80
2,159,105921,-58,80
8,92,105941,-65,80
4,128,105944,-63,80
3,208,105954,-59,80
5,1,105959,-67,80
6,87,105974,-63,80
1,28,105987,-65,80
7,25,105990,-67,80
2,160,106021,-57,2
4,129,106038,-57,2
8,93,106040,-62,2
3,209,106054,-55,2
5,2,106062,-66,2
6,88,106071,-59,2
1,29,106086,-74,2
7,26,106094,-75,2
2,161,106122,-57,2
8,94,106137,-62,2
4,130,106139,-57,2
3,210,106152,-55,2
5,3,106157,-67,2
6,89,106170,-60,2
1,30,106187,-75,2
7,27,106190,-75,2
2,162,106220,-57,2
4,131,106236,-57,2
8,95,106244,-63,2
3,211,106250,-55,2
5,4,106253,-66,2
6,90,106266,-60,2
1,31,106288,-75,2
7,28,106294,-75,2
2,163,106321,-57,2
4,132,106334,-57,2
8,96,106344,-62,2
3,212,106347,-55,2
5,5,106353,-67,2
6,91,106363,-59,2
1,32,106380,-74,2
7,29,106393,-75,2
2,164,106415,-57,2
8,97,106435,-62,2
4,133,106439,-57,2
3,213,106445,-55,2
5,6,106456,-66,2
6,92,106463,-60,2
7,30,106489,-75,2
2,165,106516,-53,26
4,134,106538,-55,26
8,98,106541,-64,26
3,214,106550,-51,26
5,7,106560,-61,26
6,93,106567,-60,26
1,34,106581,-64,26
7,31,106590,-61,26
2,166,106617,-52,26
4,135,106637,-55,26
8,99,106639,-63,26
3,215,106649,-51,26
5,8,106654,-60,26
6,94,106672,-60,26
1,35,106689,-64,26
7,32,106695,-61,26
2,167,106723,-52,26
8,100,106736,-63,26
4,136,106742,-55,26
