Timestamp,1,2,3,4
0,,,-69,
41,,,,-69
64,-66,,,
95,,-63,,
104,,,-69,
139,,,,-69
163,-67,,,
189,,-63,,
204,,,-69,
240,,,,-69
267,-67,,,
290,,-63,,
301,,,-69,
346,,,,-69
364,-66,,,
385,,-65,,
405,,,-65,
438,,,,-66
468,-70,,,
485,,-65,,
506,,,-64,
538,,,,-66
570,-70,,,
585,,-65,,
597,,,-64,
643,,,,-65
666,-69,,,
693,,-65,,
700,,,-64,
739,,,,-65
764,-69,,,
785,,-66,,
803,,,-64,
840,,,,-66
895,,-60,,
897,,,-61,
945,,,,-70
962,-65,,,
985,,-60,,
1000,,,-61,
1042,,,,-70
1061,-65,,,
1089,,-60,,
1100,,,-61,
1143,,,,-70
1160,-65,,,
1187,,-60,,
1198,,,-61,
1243,,,,-70
1266,-65,,,
1286,,-60,,
1297,,,-61,
1341,,,,-70
1363,-65,,,
1391,,-63,,
1399,,,-69,
1443,,,,-69
1463,-67,,,
1494,,-63,,
1499,,,-69,
1540,,,,-69
1565,-66,,,
1594,,-63,,
1605,,,-69,
1637,,,,-69
1666,-67,,,
1686,,-63,,
1698,,,-69,
1746,,,,-69
1767,-67,,,
1795,,-63,,
1804,,,-69,
1842,,,,-69
1889,,-65,,
1900,,,-65,
1941,,,,-66
1968,-69,,,
1987,,-65,,
2004,,,-65,
2041,,,,-66
2063,-70,,,
2092,,-66,,
2102,,,-64,
2137,,,,-66
2164,-70,,,
2187,,-65,,
2199,,,-65,
2240,,,,-65
2264,-70,,,
2294,,-65,,
2298,,,-64,
2343,,,,-65
2387,,-60,,
2404,,,-61,
2443,,,,-70
2465,-65,,,
2492,,-60,,
2502,,,-61,
2540,,,,-70
2563,-65,,,
2595,,-60,,
2599,,,-61,
2637,,,,-70
2665,-65,,,
2693,,-60,,
2697,,,-61,
2737,,,,-71
2762,-65,,,
2788,,-60,,
2800,,,-61,
2841,,,,-70
2860,-65,,,
2889,,-63,,
2904,,,-69,
2945,,,,-69
2970,-66,,,
2990,,-63,,
3000,,,-69,
3041,,,,-69
3061,-67,,,
3090,,-63,,
3106,,,-69,
3137,,,,-69
3164,-66,,,
3195,,-63,,
3197,,,-69,
3239,,,,-69
3264,-67,,,
3292,,-63,,
3302,,,-69,
3338,,,,-69
3361,-66,,,
3388,,-66,,
3405,,,-64,
3443,,,,-66
3461,-69,,,
3487,,-66,,
3499,,,-64,
3539,,,,-66
3565,-70,,,
3591,,-66,,
3605,,,-64,
3644,,,,-66
3664,-70,,,
3694,,-65,,
3705,,,-64,
3741,,,,-66
3765,-69,,,
3788,,-66,,
3798,,,-64,
3836,,,,-66
3865,-69,,,
3892,,-60,,
3903,,,-61,
3943,,,,-70
3962,-65,,,
3993,,-60,,
3998,,,-61,
4038,,,,-70
4069,-65,,,
4092,,-60,,
4098,,,-61,
4145,,,,-71
4168,-65,,,
4188,,-60,,
4205,,,-61,
4236,,,,-70
4262,-65,,,
4290,,-60,,
4305,,,-61,
4342,,,,-70
4370,-67,,,
4394,,-63,,
4407,,,-69,
4441,,,,-69
4469,-67,,,
4494,,-63,,
4500,,,-69,
4540,,,,-69
4568,-67,,,
4589,,-63,,
4598,,,-69,
4642,,,,-69
4661,-66,,,
4686,,-63,,
4702,,,-69,
4741,,,,-69
4762,-67,,,
4790,,-63,,
4807,,,-69,
4837,,,,-69
4869,-70,,,
4891,,-65,,
4899,,,-64,
4936,,,,-66
4965,-69,,,
4993,,-65,,
5003,,,-64,
5042,,,,-66
5061,-69,,,
5091,,-66,,
5104,,,-64,
5138,,,,-65
5166,-70,,,
5188,,-66,,
5205,,,-64,
5238,,,,-66
5263,-69,,,
5292,,-66,,
5298,,,-64,
5343,,,,-66
5360,-70,,,
5389,,-60,,
5400,,,-61,
5437,,,,-70
5468,-65,,,
5486,,-60,,
5498,,,-61,
5537,,,,-70
5565,-65,,,
5587,,-60,,
5603,,,-61,
5644,,,,-70
5663,-65,,,
5693,,-60,,
5701,,,-61,
5737,,,,-71
5764,-65,,,
5791,,-60,,
5799,,,-61,
5840,,,,-70
5867,-65,,,
5893,,-63,,
5903,,,-69,
5945,,,,-69
5962,-66,,,
5988,,-63,,
6006,,,-69,
6036,,,,-69
6064,-67,,,
6095,,-63,,
6107,,,-69,
6142,,,,-69
6169,-67,,,
6191,,-63,,
6201,,,-69,
6245,,,,-69
6264,-67,,,
6289,,-63,,
6303,,,-69,
6337,,,,-69
6362,-67,,,
6385,,-66,,
6404,,,-64,
6442,,,,-66
6461,-69,,,
6490,,-66,,
6504,,,-64,
6545,,,,-65
6560,-69,,,
6587,,-65,,
6596,,,-64,
6637,,,,-66
6669,-69,,,
6687,,-66,,
6699,,,-65,
6745,,,,-66
6767,-70,,,
6785,,-65,,
6798,,,-65,
6836,,,,-65
6863,-70,,,
6889,,-60,,
6906,,,-61,
6936,,,,-70
6969,-65,,,
6993,,-60,,
7004,,,-61,
7043,,,,-70
7069,-65,,,
7093,,-60,,
7101,,,-61,
7140,,,,-71
7164,-65,,,
7189,,-60,,
7197,,,-61,
7241,,,,-70
7265,-65,,,
7291,,-60,,
7306,,,-61,
7344,,,,-70
7368,-67,,,
7390,,-63,,
7397,,,-69,
7445,,,,-69
7462,-67,,,
7490,,-63,,
7502,,,-69,
7541,,,,-69
7561,-67,,,
7595,,-63,,
7598,,,-69,
7638,,,,-69
7664,-66,,,
7693,,-63,,
7702,,,-69,
7739,,,,-69
7761,-67,,,
7792,,-63,,
7807,,,-69,
7843,,,,-69
7861,-67,,,
7894,,-65,,
7897,,,-64,
7942,,,,-66
7961,-70,,,
7986,,-65,,
7999,,,-64,
8042,,,,-66
8061,-69,,,
8088,,-66,,
8097,,,-64,
8142,,,,-66
8164,-70,,,
8184,,-65,,
8205,,,-64,
8236,,,,-66
8261,-70,,,
8285,,-65,,
8300,,,-64,
8336,,,,-66
8369,-65,,,
8393,,-60,,
8406,,,-61,
8443,,,,-70
8466,-65,,,
8494,,-60,,
8496,,,-61,
8540,,,,-70
8561,-65,,,
8586,,-60,,
8597,,,-61,
8641,,,,-71
8668,-65,,,
8694,,-60,,
