4,153,20716,-87,2
2,29,20723,-55,2
3,91,20740,-77,2
1,233,20751,-50,2
4,154,20819,-87,2
2,30,20824,-55,2
1,234,20858,-50,2
4,155,20914,-87,2
2,31,20924,-55,2
3,93,20938,-78,2
1,235,20955,-50,2
4,156,21021,-72,26
2,32,21027,-57,26
3,94,21037,-76,26
1,236,21058,-50,26
2,33,21121,-57,26
4,157,21124,-72,26
3,95,21137,-76,26
1,237,21157,-50,26
4,158,21214,-72,26
2,34,21218,-57,26
3,96,21239,-76,26
1,238,21258,-50,26
4,159,21315,-72,26
2,35,21320,-57,26
3,97,21333,-75,26
1,239,21352,-50,26
4,160,21419,-72,26
2,36,21422,-57,26
3,98,21443,-76,26
1,240,21459,-50,26
4,161,21519,-72,80
2,37,21527,-63,80
3,99,21537,-95,80
1,241,21557,-56,80
4,162,21615,-72,80
2,38,21626,-63,80
3,100,21641,-95,80
1,242,21658,-56,80
2,39,21722,-63,80
4,163,21724,-72,80
3,101,21741,-95,80
1,243,21757,-56,80
2,40,21820,-63,80
4,164,21823,-72,80
3,102,21843,-95,80
1,244,21858,-56,80
4,165,21919,-72,80
2,41,21921,-63,80
3,103,21934,-95,80
1,245,21954,-56,80
4,166,22018,-86,2
2,42,22021,-56,2
3,104,22040,-78,2
1,246,22051,-50,2
2,43,22117,-56,2
4,167,22119,-88,2
3,105,22136,-78,2
4,168,22213,-87,2
2,44,22221,-55,2
3,106,22234,-77,2
1,248,22252,-50,2
2,45,22319,-56,2
4,169,22321,-88,2
1,249,22351,-50,2
4,170,22417,-86,2
2,46,22424,-56,2
3,108,22435,-77,2
1,250,22453,-50,2
4,171,22517,-71,26
2,47,22520,-57,26
3,109,22538,-77,26
1,251,22551,-50,26
4,172,22620,-71,26
2,48,22624,-57,26
3,110,22642,-76,26
1,252,22652,-50,26
4,173,22721,-71,26
3,111,22736,-76,26
1,253,22758,-50,26
4,174,22814,-70,26
2,50,22826,-57,26
3,112,22834,-77,26
1,254,22855,-50,26
2,51,22919,-57,26
4,175,22922,-71,26
3,113,22938,-76,26
1,255,22957,-50,26
4,176,23020,-72,80
2,52,23026,-63,80
3,114,23038,-97,80
1,0,23052,-56,80
2,53,23118,-63,80
3,115,23144,-96,80
1,1,23151,-56,80
2,54,23218,-63,80
4,178,23222,-72,80
3,116,23234,-95,80
1,2,23253,-56,80
2,55,23323,-63,80
3,117,23343,-95,80
1,3,23354,-56,80
4,180,23417,-72,80
2,56,23423,-64,80
3,118,23441,-95,80
1,4,23455,-56,80
2,57,23523,-56,2
3,119,23538,-77,2
1,5,23553,-50,2
4,182,23616,-88,2
2,58,23625,-56,2
3,120,23635,-77,2
1,6,23649,-50,2
4,183,23712,-88,2
2,59,23719,-56,2
3,121,23734,-77,2
1,7,23751,-50,2
4,184,23814,-88,2
2,60,23819,-56,2
2,61,23919,-56,2
1,9,23957,-50,2
4,186,24021,-71,26
2,62,24024,-57,26
3,124,24040,-76,26
1,10,24059,-50,26
4,187,24114,-71,26
2,63,24121,-57,26
3,125,24134,-76,26
1,11,24153,-50,26
4,188,24215,-70,26
2,64,24220,-57,26
3,126,24234,-76,26
1,12,24257,-50,26
4,189,24317,-70,26
2,65,24322,-57,26
3,127,24337,-77,26
2,66,24422,-57,26
4,190,24424,-70,26
3,128,24437,-76,26
1,14,24450,-50,26
4,191,24515,-72,80
2,67,24524,-63,80
3,129,24541,-95,80
1,15,24551,-56,80
4,192,24615,-72,80
2,68,24620,-63,80
1,16,24652,-56,80
4,193,24717,-72,80
2,69,24720,-63,80
1,17,24752,-56,80
4,194,24816,-72,80
2,70,24819,-63,80
3,132,24834,-95,80
1,18,24853,-56,80
4,195,24915,-72,80
2,71,24922,-63,80
3,133,24936,-95,80
1,19,24955,-56,80
4,196,25013,-86,2
2,72,25017,-56,2
3,134,25033,-77,2
1,20,25054,-50,2
4,197,25116,-87,2
2,73,25120,-56,2
1,21,25152,-50,2
4,198,25215,-86,2
2,74,25224,-56,2
3,136,25235,-76,2
1,22,25256,-50,2
4,199,25320,-85,2
2,75,25324,-56,2
3,137,25335,-77,2
1,23,25357,-50,2
4,200,25415,-85,2
2,76,25419,-56,2
3,138,25438,-78,2
1,24,25458,-50,2
4,201,25514,-71,26
2,77,25518,-57,26
1,25,25553,-50,26
2,78,25620,-57,26
3,140,25643,-77,26
1,26,25658,-50,26
4,203,25720,-71,26
2,79,25725,-57,26
3,141,25737,-76,26
1,27,25754,-50,26
4,204,25813,-70,26
2,80,25824,-57,26
3,142,25834,-77,26
1,28,25856,-50,26
4,205,25922,-71,26
2,81,25925,-57,26
3,143,25940,-77,26
1,29,25957,-50,26
2,82,26018,-63,80
4,206,26022,-72,80
3,144,26041,-95,80
1,30,26057,-56,80
4,207,26118,-72,80
2,83,26125,-64,80
3,145,26142,-94,80
1,31,26156,-56,80
4,208,26218,-72,80
2,84,26226,-63,80
3,146,26238,-95,80
1,32,26254,-56,80
2,85,26319,-63,80
4,209,26322,-72,80
3,147,26335,-95,80
1,33,26355,-56,80
4,210,26422,-72,80
2,86,26426,-63,80
3,148,26434,-95,80
1,34,26455,-56,80
4,211,26513,-86,2
2,87,26521,-56,2
3,149,26537,-78,2
1,35,26556,-50,2
4,212,26613,-87,2
2,88,26617,-56,2
3,150,26634,-77,2
1,36,26651,-50,2
4,213,26717,-86,2
3,151,26742,-77,2
1,37,26749,-50,2
4,214,26816,-88,2
2,90,26822,-56,2
3,152,26832,-77,2
1,38,26858,-50,2
4,215,26919,-87,2
2,91,26922,-56,2
3,153,26937,-77,2
1,39,26950,-50,2
4,216,27013,-70,26
2,92,27021,-57,26
3,154,27033,-76,26
1,40,27057,-50,26
4,217,27113,-70,26
2,93,27123,-57,26
3,155,27143,-76,26
1,41,27152,-50,26
4,218,27220,-70,26
2,94,27223,-57,26
3,156,27236,-77,26
1,42,27252,-50,26
4,219,27314,-71,26
2,95,27320,-57,26
3,157,27336,-76,26
1,43,27351,-50,26
2,96,27419,-57,26
3,158,27435,-76,26
1,44,27450,-50,26
2,97,27519,-63,80
4,221,27521,-72,80
3,159,27542,-96,80
1,45,27558,-56,80
4,222,27617,-72,80
2,98,27626,-64,80
3,160,27643,-95,80
1,46,27653,-56,80
4,223,27716,-72,80
2,99,27718,-64,80
3,161,27735,-95,80
1,47,27756,-56,80
4,224,27818,-72,80
