2,8,105044,-59,26
4,9,105126,-57,26
1,9,105134,-46,26
2,9,105138,-59,26
3,9,105141,-66,26
4,10,105225,-57,26
1,10,105236,-46,26
3,10,105238,-66,26
2,10,105243,-59,26
4,11,105321,-57,26
1,11,105340,-46,26
2,11,105343,-59,26
3,11,105346,-67,26
4,12,105429,-57,26
2,12,105440,-59,26
3,12,105443,-67,26
1,12,105445,-46,26
4,13,105528,-73,80
1,13,105534,-53,80
2,13,105542,-78,80
3,13,105545,-81,80
4,14,105623,-74,80
2,14,105638,-78,80
3,14,105643,-81,80
4,15,105726,-74,80
1,15,105734,-53,80
2,15,105739,-78,80
3,15,105746,-81,80
4,16,105826,-74,80
2,16,105841,-78,80
3,16,105843,-82,80
4,17,105928,-74,80
2,17,105941,-77,80
1,17,105943,-53,80
3,17,105946,-82,80
4,18,106027,-60,2
4,19,106122,-60,2
1,19,106134,-48,2
2,19,106140,-57,2
3,19,106146,-72,2
4,20,106229,-60,2
3,20,106240,-70,2
2,20,106242,-57,2
4,21,106324,-60,2
1,21,106334,-48,2
3,21,106340,-70,2
2,21,106345,-57,2
4,22,106421,-60,2
1,22,106433,-48,2
2,22,106443,-57,2
3,22,106446,-70,2
4,23,106529,-57,26
2,23,106538,-59,26
3,23,106541,-66,26
1,23,106543,-46,26
4,24,106621,-57,26
2,24,106636,-59,26
3,24,106639,-66,26
4,25,106725,-57,26
1,25,106736,-46,26
2,25,106738,-59,26
3,25,106743,-66,26
4,26,106828,-57,26
1,26,106838,-46,26
3,26,106844,-66,26
2,26,106847,-59,26
4,27,106927,-57,26
1,27,106939,-46,26
2,27,106941,-59,26
3,27,106945,-66,26
4,28,107025,-74,80
3,28,107037,-82,80
2,28,107040,-78,80
4,29,107125,-73,80
1,29,107135,-53,80
2,29,107138,-78,80
3,29,107147,-81,80
1,30,107236,-53,80
3,30,107240,-81,80
2,30,107242,-77,80
4,31,107328,-74,80
2,31,107338,-77,80
3,31,107340,-81,80
4,32,107428,-74,80
1,32,107438,-53,80
2,32,107441,-77,80
3,32,107444,-81,80
4,33,107528,-60,2
1,33,107534,-48,2
3,33,107538,-71,2
2,33,107541,-57,2
4,34,107622,-60,2
1,34,107636,-49,2
3,34,107643,-71,2
4,35,107728,-60,2
2,35,107735,-57,2
1,35,107742,-48,2
3,35,107744,-71,2
4,36,107821,-60,2
1,36,107837,-48,2
3,36,107840,-71,2
2,36,107842,-57,2
4,37,107921,-60,2
2,37,107936,-57,2
1,37,107941,-48,2
3,37,107945,-71,2
4,38,108029,-57,26
3,38,108038,-67,26
2,38,108042,-59,26
1,38,108044,-46,26
1,39,108133,-46,26
3,39,108137,-66,26
2,39,108143,-59,26
4,40,108227,-57,26
2,40,108235,-59,26
1,40,108239,-46,26
3,40,108241,-66,26
4,41,108329,-57,26
1,41,108333,-46,26
2,41,108338,-59,26
3,41,108344,-66,26
4,42,108424,-57,26
1,42,108439,-46,26
3,42,108441,-67,26
2,42,108443,-59,26
4,43,108521,-74,80
3,43,108538,-82,80
1,43,108541,-53,80
2,43,108544,-76,80
