Timestamp,1,2,3,4,5,6,7,8
0,,,,,,,-65,
29,,-65,,,,,,
47,,,,-62,,,,
54,,,,,,,,-60
63,,,-57,,,,,
75,,,,,-56,,,
100,-66,,,,,,,
102,,,,,,,-65,
132,,-65,,,,,,
151,,,,-62,,,,
156,,,,,,,,-60
163,,,-57,,,,,
167,,,,,-56,,,
181,,,,,,-55,,
192,-65,,,,,,,
201,,,,,,,-65,
231,,-65,,,,,,
244,,,,-62,,,,
248,,,,,,,,-60
259,,,-57,,,,,
269,,,,,-56,,,
284,,,,,,-55,,
297,,,,,,,-65,
300,-66,,,,,,,
327,,-65,,,,,,
346,,,,-62,,,,
350,,,,,,,,-60
356,,,-57,,,,,
369,,,,,-56,,,
384,,,,,,-55,,
397,-63,,,,,,,
405,,,,,,,-65,
425,,-65,,,,,,
447,,,,-62,,,,
455,,,,,,,,-67
466,,,-65,,,,,
469,,,,,-65,,,
481,,,,,,-65,,
498,-69,,,,,,,
508,,,,,,,-82,
528,,-67,,,,,,
558,,,-65,,,,,
574,,,,,-65,,,
578,,,,,,-65,,
600,,,,,,,-81,
603,-69,,,,,,,
627,,-66,,,,,,
648,,,,-71,,,,
651,,,,,,,,-67
659,,,-65,,,,,
669,,,,,-65,,,
679,,,,,,-65,,
698,-69,,,,,,,
707,,,,,,,-82,
727,,-66,,,,,,
749,,,,-70,,,,
757,,,,,,,,-67
760,,,-65,,,,,
770,,,,,-65,,,
779,,,,,,-65,,
800,-69,,,,,,,
802,,,,,,,-82,
828,,-67,,,,,,
850,,,,-71,,,,
853,,,,,,,,-67
862,,,-65,,,,,
871,,,,,-65,,,
880,,,,,,-65,,
892,-69,,,,,,,
901,,,,,,,-82,
929,,-67,,,,,,
949,,,,,,,,-67
961,,,-68,,,,,
967,,,,,-55,,,
981,,,,,,-58,,
995,-75,,,,,,,
1005,,,,,,,-75,
1026,,-65,,,,,,
1045,,,,-60,,,,
1049,,,,,,,,-57
1060,,,-68,,,,,
1074,,,,,-55,,,
1080,,,,,,-58,,
1096,-76,,,,,,,
1102,,,,,,,-75,
1128,,-65,,,,,,
1146,,,,-60,,,,
1149,,,,,,,,-57
1163,,,-69,,,,,
1168,,,,,-55,,,
1176,,,,,,-58,,
1195,-75,,,,,,,
1206,,,,,,,-75,
1233,,-65,,,,,,
1250,,,,-60,,,,
1252,,,,,,,,-57
1261,,,-68,,,,,
1265,,,,,-55,,,
1279,,,,,,-58,,
1297,-76,,,,,,,
1303,,,,,,,-75,
1333,,-65,,,,,,
1348,,,,-60,,,,
1350,,,,,,,,-57
1363,,,-68,,,,,
1366,,,,,-55,,,
1377,,,,,,-58,,
1397,-76,,,,,,,
1400,,,,,,,-75,
1424,,-65,,,,,,
1448,,,,-60,,,,
1455,,,,,,,,-60
1463,,,-57,,,,,
1470,,,,,-56,,,
1483,,,,,,-55,,
1493,-66,,,,,,,
1499,,,,,,,-65,
1528,,-65,,,,,,
1546,,,,-62,,,,
1564,,,-57,,,,,
1571,,,,,-56,,,
1582,,,,,,-55,,
1598,-65,,,,,,,
1604,,,,,,,-65,
1629,,-65,,,,,,
1648,,,,-62,,,,
1650,,,,,,,,-60
1661,,,-57,,,,,
1669,,,,,-56,,,
1682,,,,,,-55,,
1693,-65,,,,,,,
1702,,,,,,,-65,
1728,,-65,,,,,,
1747,,,,,,,,-60
1765,,,-57,,,,,
1770,,,,,-56,,,
1776,,,,,,-55,,
1795,-66,,,,,,,
1806,,,,,,,-65,
1828,,-65,,,,,,
1851,,,,-62,,,,
1854,,,,,,,,-60
1859,,,-57,,,,,
1867,,,,,-56,,,
1884,,,,,,-55,,
1892,-65,,,,,,,
1900,,,,,,,-65,
1933,,-65,,,,,,
1948,,,,-62,,,,
1957,,,,,,,,-67
1959,,,-65,,,,,
1967,,,,,-65,,,
1986,,,,,,-65,,
1993,-69,,,,,,,
2005,,,,,,,-81,
2027,,-67,,,,,,
2045,,,,-71,,,,
2053,,,,,,,,-67
2063,,,-65,,,,,
2070,,,,,-65,,,
2086,,,,,,-65,,
2101,-69,,,,,,,
2104,,,,,,,-82,
2130,,-66,,,,,,
2152,,,,,,,,-67
2155,,,,-70,,,,
2159,,,-65,,,,,
2171,,,,,-65,,,
2181,,,,,,-65,,
2196,-69,,,,,,,
2203,,,,,,,-83,
2233,,-66,,,,,,
2246,,,,-71,,,,
2248,,,,,,,,-67
2257,,,-65,,,,,
2267,,,,,-65,,,
2285,,,,,,-65,,
2298,-69,,,,,,,
2301,,,,,,,-82,
2331,,-67,,,,,,
2351,,,,-71,,,,
2355,,,,,,,,-67
2364,,,-65,,,,,
2372,,,,,-65,,,
2378,,,,,,-65,,
2395,-69,,,,,,,
2405,,,,,,,-82,
2431,,-66,,,,,,
2445,,,,-71,,,,
2451,,,,,,,,-67
2455,,,-68,,,,,
2472,,,,,-55,,,
2499,-75,,,,,,,
2502,,,,,,,-75,
2529,,-65,,,,,,
2547,,,,-60,,,,
2553,,,,,,,,-57
2560,,,-69,,,,,
2567,,,,,-55,,,
2583,,,,,,-58,,
2593,-75,,,,,,,
2600,,,,,,,-75,
2626,,-65,,,,,,
2647,,,,,,,,-57
2651,,,,-60,,,,
2656,,,-68,,,,,
2671,,,,,-55,,,
2682,,,,,,-58,,
2692,-76,,,,,,,
2700,,,,,,,-75,
2729,,-65,,,,,,
2753,,,,-60,,,,
2755,,,,,,,,-57
2757,,,-68,,,,,
2772,,,,,-55,,,
2785,,,,,,-58,,
2791,-76,,,,,,,
2799,,,,,,,-75,
2830,,-65,,,,,,
2843,,,,-60,,,,
2848,,,,,,,,-57
2858,,,-68,,,,,
2865,,,,,-55,,,
2879,,,,,,-58,,
2902,,,,,,,-75,
2926,,-65,,,,,,
2944,,,,-60,,,,
2948,,,,,,,,-57
2960,,,-57,,,,,
2965,,,,,-56,,,
2982,,,,,,-55,,
2994,-65,,,,,,,
2999,,,,,,,-65,
3032,,-65,,,,,,
3048,,,,-62,,,,
3056,,,,,,,,-60
3058,,,-57,,,,,
3075,,,,,-56,,,
3077,,,,,,-55,,
3100,-65,,,,,,,
3104,,,,,,,-65,
3133,,-65,,,,,,
3143,,,,-62,,,,
3148,,,,,,,,-60
3164,,,-57,,,,,
3167,,,,,-56,,,
3183,,,,,,-55,,
3198,-65,,,,,,,
3200,,,,,,,-65,
3229,,-65,,,,,,
3248,,,,,,,,-60
3250,,,,-62,,,,
3256,,,-56,,,,,
3266,,,,,-57,,,
3283,,,,,,-55,,
3307,,,,,,,-65,
3328,,-65,,,,,,
3346,,,,-62,,,,
3349,,,,,,,,-60
3363,,,-57,,,,,
3366,,,,,-56,,,
3382,,,,,,-55,,
3401,,,,,,,-65,
3429,,-65,,,,,,
3443,,,,-62,,,,
3453,,,,,,,,-67
3458,,,-65,,,,,
3471,,,,,-65,,,
3485,,,,,,-65,,
3500,,,,,,,-81,
3533,,-67,,,,,,
3549,,,,-70,,,,
3551,,,,,,,,-67
3564,,,-65,,,,,
3570,,,,,-65,,,
3579,,,,,,-65,,
3601,-69,,,,,,,
3603,,,,,,,-82,
3627,,-67,,,,,,
3654,,,,-71,,,,
3656,,,,,,,,-67
3658,,,-65,,,,,
3672,,,,,-65,,,
3681,,,,,,-65,,
3700,-69,,,,,,,
3703,,,,,,,-82,
3728,,-67,,,,,,
3751,,,,-70,,,,
3755,,,,,,,,-67
3765,,,-65,,,,,
3767,,,,,-65,,,
3786,,,,,,-65,,
3797,-69,,,,,,,
3807,,,,,,,-81,
3833,,-66,,,,,,
3847,,,,-70,,,,
3851,,,,,,,,-67
3865,,,-65,,,,,
3868,,,,,-65,,,
3881,,,,,,-65,,
3892,-69,,,,,,,
3905,,,,,,,-81,
3925,,-66,,,,,,
3959,,,-68,,,,,
3970,,,,,-55,,,
3979,,,,,,-58,,
3992,-76,,,,,,,
4001,,,,,,,-75,
4032,,-65,,,,,,
4050,,,,,,,,-57
4052,,,,-60,,,,
4060,,,-68,,,,,
4073,,,,,-55,,,
4078,,,,,,-58,,
4096,-76,,,,,,,
4103,,,,,,,-75,
4126,,-65,,,,,,
4151,,,,-60,,,,
4156,,,-68,,,,,
4174,,,,,-55,,,
4184,,,,,,-58,,
4196,-76,,,,,,,
4203,,,,,,,-75,
4226,,-65,,,,,,
4243,,,,-60,,,,
4254,,,,,,,,-57
4265,,,-68,,,,,
