Timestamp,1,2,3,4
0,,-52,,
7,,,,-56
59,,,-65,
86,-59,,,
109,,-52,,
111,,,,-56
167,,,-65,
187,-59,,,
214,,,,-56
218,,-52,,
276,,,-66,
290,-59,,,
316,,,,-56
323,,-52,,
380,,,-66,
396,-59,,,
422,,,,-56
429,,-52,,
487,,,-53,
503,-57,,,
523,,,,-57
538,,-58,,
595,,,-53,
608,-57,,,
625,,,,-57
641,,-58,,
705,,,-53,
711,-57,,,
727,,,,-57
747,,-58,,
812,,,-53,
816,-57,,,
832,,,,-57
853,,-58,,
913,,,-53,
923,-57,,,
934,,,,-57
956,,-48,,
1020,,,-57,
1024,-64,,,
1041,,,,-54
1065,,-48,,
1125,,,-56,
1134,-64,,,
1143,,,,-54
1166,,-48,,
1231,,,-57,
1239,-64,,,
1244,,,,-54
1270,,-48,,
1335,,,-56,
1342,-64,,,
1349,,,,-54
1380,,-48,,
1439,,,-65,
1443,-59,,,
1451,,,,-56
1488,,-52,,
1544,-59,,,
1547,,,-66,
1552,,,,-56
1593,,-52,,
1651,-59,,,
1654,,,-66,
1659,,,,-56
1700,,-52,,
1757,,,-65,
1759,-59,,,
1768,,,,-56
1800,,-52,,
1861,,,-66,
1867,-59,,,
1869,,,,-56
1907,,-52,,
1961,,,-53,
1971,,,,-57
1973,-57,,,
2014,,-58,,
2070,,,-53,
2076,,,,-57
2082,-57,,,
2122,,-59,,
2175,,,-53,
2177,,,,-57
2189,-57,,,
2227,,-58,,
2275,,,-53,
2280,,,,-57
2294,-57,,,
2329,,-58,,
2382,,,-53,
2389,,,,-57
2401,-57,,,
2430,,-58,,
2484,,,-56,
2493,,,,-54
2504,-64,,,
2531,,-48,,
2589,,,-56,
2597,,,,-54
2607,-64,,,
2698,,,-56,
2706,,,,-54
2711,-64,,,
2802,,,-56,
2808,,,,-54
2811,-64,,,
2910,,,-56,
2913,,,,-54
2916,-64,,,
2953,,-52,,
3014,,,,-56
3018,,,-66,
3020,-59,,,
3062,,-52,,
3118,,,,-56
3120,-59,,,
3165,,-52,,
3222,,,-65,
3226,-59,,,
3228,,,,-56
3275,,-52,,
3328,-59,,,
3330,,,-66,
3334,,,,-56
3385,,-52,,
3430,-59,,,
3437,,,-66,
3442,,,,-57
3484,,-58,,
3535,-56,,,
3540,,,-53,
3544,,,,-57
3590,,-58,,
3642,,,-53,
3644,-57,,,
3650,,,,-57
3694,,-58,,
3744,,,-53,
3753,-57,,,
3755,,,,-57
3794,,-58,,
3846,,,-53,
3855,-56,,,
3857,,,,-57
3895,,-58,,
3952,,,-56,
3959,-64,,,
3961,,,,-54
