Timestamp,1,2,3,4
0,,,-73,
36,,,,-67
38,-55,,,
72,,-64,,
424,,,-74,
448,-55,,,
450,,,,-68
487,,-64,,
527,,,-74,
549,-55,,,
551,,,,-67
904,,-64,,
945,,,-73,
967,,,,-66
977,-55,,,
1007,,-64,,
1390,,,,-67
1402,-55,,,
1427,,-64,,
1474,,,-75,
1498,,,,-67
1511,-55,,,
1528,,-64,,
1889,,,-74,
1919,-55,,,
1921,,,,-67
1941,,-64,,
1994,,,-73,
2335,,,,-66
2350,,-65,,
2416,,,-73,
2439,-55,,,
2442,,,,-66
2457,,-64,,
2829,,,-74,
2854,-55,,,
2872,,,,-67
2886,,-64,,
2930,,,-74,
2955,-55,,,
3308,,-65,,
3343,,,-73,
3370,-55,,,
3398,,,,-67
3409,,-65,,
3448,,,-74,
3803,-55,,,
3816,,,,-66
3833,,-64,,
3863,,,-74,
3913,-55,,,
3920,,,,-66
4257,,-64,,
4278,,,-75,
4339,-55,,,
4354,,,,-68
4367,,-64,,
4384,,,-74,
4758,-55,,,
4767,,,,-67
4781,,-64,,
4792,,,-73,
4860,-55,,,
4873,,,,-66
4885,,-64,,
5278,-55,,,
5292,,,,-67
5307,,,-74,
5311,,-64,,
5696,-55,,,
5713,,,,-68
5725,,,-75,
5731,,-64,,
5801,-55,,,
5814,,,,-68
5829,,,-75,
5832,,-64,,
6220,-55,,,
6237,,,,-67
6246,,,-74,
6253,,-65,,
6321,-55,,,
6666,,-64,,
6668,,,-74,
6742,-55,,,
6757,,,,-68
6767,,-64,,
6775,,,-74,
7160,-55,,,
7183,,,,-67
7193,,-64,,
7203,,,-74,
7265,-55,,,
7613,,-64,,
7625,,,-73,
7682,-55,,,
7714,,,,-66
7717,,-64,,
7730,,,-73,
8101,-55,,,
8130,,-64,,
8137,,,,-67
8144,,,-74,
8201,-55,,,
8234,,-64,,
8239,,,,-68
8247,,,-74,
8624,-55,,,
8644,,-64,,
8651,,,,-67
8665,,,-74,
9056,,-64,,
9070,,,,-66
9088,,,-74,
9149,-55,,,
9162,,-64,,
9173,,,,-66
9193,,,-74,
9572,-55,,,
9580,,-64,,
9583,,,,-68
9620,,,-74,
9678,-55,,,
9687,,-64,,
9690,,,,-68
10040,,,-73,
10095,-55,,,
10107,,-64,,
10113,,,,-67
10145,,,-73,
10516,-55,,,
10524,,-64,,
10541,,,,-67
10568,,,-75,
10623,-55,,,
10625,,-64,,
10649,,,,-67
10982,,,-74,
11041,-55,,,
11050,,-64,,
11061,,,,-68
11088,,,-74,
11464,-55,,,
11477,,-64,,
11480,,,,-67
11510,,,-73,
11566,-55,,,
11578,,-64,,
11587,,,,-66
11942,,,-74,
11991,-55,,,
11996,,-64,,
12003,,,,-68
12042,,,-74,
12414,,-64,,
12435,,,,-67
12464,,,-74,
12503,-55,,,
12519,,-64,,
12539,,,,-67
12569,,,-73,
12894,,,-73,
12932,-55,,,
12951,,-64,,
