Timestamp,1,2,3,4,5,6,7,8
0,,,,,,,,-45
7,,-41,,,,,,
37,,,,-42,,,,
42,,,,,-60,,,
44,-45,,,,,,,
49,,,,,,-52,,
75,,,-42,,,,,
77,,,,,,,-45,
104,,,,,,,,-44
116,,-41,,,,,,
134,,,,,-56,,,
142,,,,-41,,,,
144,,,,,,-50,,
149,-44,,,,,,,
176,,,-41,,,,,
180,,,,,,,-45,
203,,,,,,,,-44
216,,-41,,,,,,
238,,,,-41,,,,
241,,,,,-57,,,
244,-44,,,,,,,
246,,,,,,-50,,
276,,,-41,,,,,
284,,,,,,,-45,
297,,,,,,,,-44
313,,-41,,,,,,
339,,,,-41,,,,
342,,,,,-57,,,
348,-44,,,,,,,
373,,,-41,,,,,
381,,,,,,,-45,
403,,,,,,,,-44
414,,-41,,,,,,
436,,,,-41,,,,
441,,,,,-57,,,
443,,,,,,-50,,
446,-44,,,,,,,
473,,,-41,,,,,
480,,,,,,,-45,
501,,,,,,,,-44
514,,-41,,,,,,
538,,,,,-56,,,
541,,,,-41,,,,
547,-44,,,,,,,
551,,,,,,-50,,
576,,,-41,,,,,
578,,,,,,,-45,
605,,,,,,,,-50
616,,-43,,,,,,
635,,,,,-65,,,
641,,,,-45,,,,
646,,,,,,-55,,
673,,,-45,,,,,
680,,,,,,,-51,
700,,,,,,,,-50
710,,-43,,,,,,
738,,,,,-65,,,
741,-50,,,,,,,
746,,,,,,-55,,
773,,,-45,,,,,
778,,,,,,,-51,
800,,,,,,,,-50
810,,-43,,,,,,
837,,,,-45,,,,
839,,,,,-65,,,
843,,,,,,-55,,
847,-50,,,,,,,
875,,,-45,,,,,
878,,,,,,,-51,
898,,,,,,,,-50
916,,-43,,,,,,
939,,,,-45,,,,
941,,,,,-65,,,
946,,,,,,-55,,
949,-50,,,,,,,
974,,,-45,,,,,
976,,,,,,,-51,
1004,,,,,,,,-50
1013,,-43,,,,,,
1042,,,,-45,,,,
1045,-50,,,,,,,
1048,,,,,,-55,,
1073,,,-45,,,,,
1080,,,,,,,-51,
1102,,,,,,,,-45
1111,,-41,,,,,,
1133,,,,,-60,,,
1142,-45,,,,,,,
1144,,,,-42,,,,
1148,,,,,,-52,,
1171,,,-42,,,,,
1176,,,,,,,-45,
1205,,,,,,,,-45
1214,,-41,,,,,,
1236,,,,-42,,,,
1242,,,,,,-52,,
1244,-45,,,,,,,
1272,,,-42,,,,,
1281,,,,,,,-45,
1298,,,,,,,,-45
1307,,-41,,,,,,
1335,,,,,-60,,,
1340,,,,-42,,,,
1343,,,,,,-52,,
1348,-45,,,,,,,
1370,,,-42,,,,,
1381,,,,,,,-45,
1399,,,,,,,,-45
1413,,-41,,,,,,
1436,,,,,-60,,,
1438,,,,-42,,,,
1444,,,,,,-52,,
1448,-45,,,,,,,
1467,,,-42,,,,,
1477,,,,,,,-45,
1498,,,,,,,,-45
1509,,-42,,,,,,
1533,,,,,-60,,,
1542,,,,-42,,,,
1544,,,,,,-52,,
1548,-45,,,,,,,
1567,,,-42,,,,,
1577,,,,,,,-45,
1605,,,,,,,,-44
1609,,-41,,,,,,
1637,,,,,-57,,,
1642,,,,-41,,,,
1648,,,,,,-50,,
1650,-44,,,,,,,
1673,,,-41,,,,,
1683,,,,,,,-45,
1700,,,,,,,,-44
1708,,-41,,,,,,
1737,,,,,-57,,,
1739,,,,-41,,,,
1748,-44,,,,,,,
1770,,,-41,,,,,
1780,,,,,,,-45,
1798,,,,,,,,-44
1811,,-41,,,,,,
1839,,,,-41,,,,
1842,,,,,-57,,,
1844,,,,,,-50,,
1847,-44,,,,,,,
1868,,,-41,,,,,
1876,,,,,,,-45,
1897,,,,,,,,-44
1916,,-41,,,,,,
1936,,,,,-57,,,
1940,,,,-41,,,,
1942,-44,,,,,,,
1945,,,,,,-50,,
1973,,,-41,,,,,
1976,,,,,,,-45,
2006,,,,,,,,-44
2017,,-41,,,,,,
2034,,,,,-56,,,
2036,,,,-41,,,,
2048,-44,,,,,,,
2051,,,,,,-50,,
2074,,,-41,,,,,
2077,,,,,,,-45,
2104,,,,,,,,-50
2116,,-43,,,,,,
2135,,,,,-65,,,
2140,-50,,,,,,,
2143,,,,,,-55,,
2170,,,-45,,,,,
2181,,,,,,,-51,
2214,,-43,,,,,,
2235,,,,,-65,,,
2244,,,,-45,,,,
2249,-49,,,,,,,
2270,,,-45,,,,,
2278,,,,,,,-51,
2304,,,,,,,,-50
2310,,-43,,,,,,
2339,,,,,-65,,,
2342,-50,,,,,,,
2344,,,,-45,,,,
2346,,,,,,-55,,
2371,,,-45,,,,,
2384,,,,,,,-51,
2402,,,,,,,,-50
2418,,-43,,,,,,
2438,,,,,-65,,,
2441,,,,-45,,,,
2445,,,,,,-55,,
2447,-50,,,,,,,
2468,,,-45,,,,,
2479,,,,,,,-51,
