Timestamp,1
0,-62
98,-57
199,-57
303,-57
395,-58
500,-57
595,-57
698,-57
803,-56
901,-56
995,-56
1099,-61
1203,-62
1399,-62
1504,-61
1601,-57
1699,-57
1796,-57
1901,-57
2000,-57
2096,-57
2201,-57
2297,-57
2402,-57
2502,-57
2605,-62
2704,-62
2803,-62
2903,-61
3000,-62
3098,-57
3202,-57
3300,-58
3401,-58
3495,-58
3596,-57
3703,-57
3799,-57
3899,-57
4000,-57
4096,-61
4202,-61
4296,-61
4405,-62
4501,-61
4599,-57
4700,-58
4797,-57
4894,-58
5002,-57
5102,-57
5204,-57
5298,-57
5403,-57
5504,-57
5603,-61
5705,-61
5799,-61
5902,-61
6001,-61
6102,-57
6197,-57
6301,-57
6403,-58
6499,-57
6595,-57
6704,-57
6797,-57
6903,-57
7097,-62
7204,-62
7298,-61
7397,-62
7597,-57
7698,-57
7796,-57
7903,-57
7997,-58
8098,-57
8199,-57
8298,-57
8404,-57
8497,-57
8601,-61
8697,-62
8799,-61
8898,-61
8999,-61
9099,-58
9200,-57
9296,-58
9394,-58
9500,-57
9604,-57
9699,-57
9795,-57
9899,-56
9995,-57
10096,-62
10200,-61
10305,-61
10396,-61
10505,-61
10596,-57
10696,-58
10801,-58
10902,-58
11004,-57
11100,-57
11203,-57
11296,-57
11397,-57
11503,-57
11599,-61
11705,-62
11799,-61
11901,-61
12001,-61
12101,-57
12201,-57
12296,-57
12402,-58
12503,-58
12595,-57
12696,-57
12804,-57
12898,-57
13003,-57
13097,-61
13198,-61
13295,-61
13400,-61
13502,-61
13604,-58
13700,-58
13801,-58
13896,-58
14001,-58
14096,-57
14195,-57
14304,-57
14402,-57
14504,-57
14599,-61
14704,-62
14798,-62
14900,-61
14998,-61
15101,-58
15195,-57
15300,-58
15403,-58
15494,-57
15600,-57
15704,-57
15799,-56
15900,-56
15998,-56
16196,-62
16302,-62
16400,-62
16495,-62
16600,-57
16699,-57
16800,-57
16897,-57
17000,-57
17103,-56
17201,-56
17299,-56
17401,-56
17503,-56
17597,-62
17703,-62
17802,-62
17903,-62
18001,-62
18100,-57
18197,-57
18294,-57
18395,-57
18494,-57
18599,-56
18694,-56
18799,-57
18901,-57
18999,-56
19095,-61
19199,-61
19300,-62
19397,-61
19498,-61
19600,-57
19701,-58
19799,-58
19899,-58
19997,-57
