Timestamp,1,2,3,4,5,6,7,8
0,,-65,,,,,,
4,-72,,,,,,,
18,,,,,,-55,,
33,,,,,-71,,,
46,,,,-63,,,,
60,,,-63,,,,,
75,,,,,,,-75,
86,,,,,,,,-81
101,,-65,,,,,,
108,-72,,,,,,,
118,,,,,,-55,,
133,,,,,-71,,,
142,,,,-63,,,,
158,,,-64,,,,,
173,,,,,,,-75,
179,,,,,,,,-81
197,,-58,,,,,,
204,-65,,,,,,,
223,,,,,,-52,,
234,,,,,-82,,,
246,,,,-67,,,,
260,,,-63,,,,,
273,,,,,,,-57,
301,,-57,,,,,,
304,-65,,,,,,,
325,,,,,,-52,,
335,,,,,-81,,,
346,,,,-67,,,,
361,,,-64,,,,,
371,,,,,,,-57,
401,,-57,,,,,,
403,-66,,,,,,,
421,,,,,,-52,,
431,,,,,-81,,,
440,,,,-66,,,,
463,,,-63,,,,,
472,,,,,,,-57,
483,,,,,,,,-79
498,,-58,,,,,,
505,-66,,,,,,,
517,,,,,,-52,,
530,,,,,-81,,,
548,,,,-67,,,,
557,,,-63,,,,,
573,,,,,,,-57,
584,,,,,,,,-79
598,,-58,,,,,,
603,-65,,,,,,,
618,,,,,,-52,,
631,,,,,-82,,,
659,,,-63,,,,,
671,,,,,,,-57,
687,,,,,,,,-79
702,,-68,,,,,,
705,-82,,,,,,,
721,,,,,,-58,,
736,,,,,-78,,,
740,,,,-67,,,,
764,,,-65,,,,,
775,,,,,,,-65,
781,,,,,,,,-73
800,,-68,,,,,,
802,-82,,,,,,,
823,,,,,,-58,,
835,,,,,-79,,,
844,,,,-67,,,,
864,,,-65,,,,,
880,,,,,,,-65,
889,,,,,,,,-73
903,-82,,,,,,,
906,,-68,,,,,,
918,,,,,,-59,,
934,,,,,-78,,,
941,,,,-67,,,,
956,,,-65,,,,,
972,,,,,,,-65,
984,,,,,,,,-73
1002,,-68,,,,,,
1008,-82,,,,,,,
1020,,,,,,-59,,
1035,,,,,-79,,,
1042,,,,-67,,,,
1061,,,-65,,,,,
1072,,,,,,,-65,
1087,,,,,,,,-73
1103,-81,,,,,,,
1105,,-68,,,,,,
1123,,,,,,-59,,
1134,,,,,-79,,,
1147,,,,-67,,,,
1159,,,-64,,,,,
1171,,,,,,,-65,
1181,,,,,,,,-73
1197,,-65,,,,,,
1202,-72,,,,,,,
1220,,,,,,-55,,
1232,,,,,-71,,,
1247,,,,-63,,,,
1257,,,-64,,,,,
1270,,,,,,,-76,
1282,,,,,,,,-81
1301,,-65,,,,,,
1303,-72,,,,,,,
1323,,,,,,-55,,
1331,,,,,-70,,,
1346,,,,-64,,,,
1362,,,-63,,,,,
1377,,,,,,,-75,
1384,,,,,,,,-81
1402,,-65,,,,,,
1405,-72,,,,,,,
1426,,,,,,-55,,
1433,,,,,-71,,,
1448,,,,-63,,,,
1458,,,-63,,,,,
1471,,,,,,,-76,
1479,,,,,,,,-81
1498,,-65,,,,,,
1507,-72,,,,,,,
1526,,,,,,-55,,
1537,,,,,-71,,,
1544,,,,-64,,,,
1561,,,-64,,,,,
1574,,,,,,,-76,
1588,,,,,,,,-82
1600,,-65,,,,,,
1605,-72,,,,,,,
1618,,,,,,-55,,
1634,,,,,-70,,,
1641,,,,-63,,,,
1664,,,-63,,,,,
1679,,,,,,,,-81
1681,,,,,,,-76,
1699,,-58,,,,,,
1702,-65,,,,,,,
1727,,,,,,-52,,
1734,,,,,-81,,,
1741,,,,-67,,,,
1758,,,-63,,,,,
1773,,,,,,,-57,
1780,,,,,,,,-79
1799,,-58,,,,,,
1806,-65,,,,,,,
1818,,,,,,-52,,
1835,,,,,-81,,,
1842,,,,-66,,,,
1860,,,-64,,,,,
1874,,,,,,,-57,
1889,,,,,,,,-79
1898,,-58,,,,,,
1902,-66,,,,,,,
1918,,,,,,-52,,
1936,,,,,-81,,,
1942,,,,-66,,,,
1958,,,-64,,,,,
1974,,,,,,,-57,
1981,,,,,,,,-79
2002,,-58,,,,,,
2005,-66,,,,,,,
2025,,,,,,-52,,
2031,,,,,-82,,,
2046,,,,-67,,,,
2060,,,-64,,,,,
2078,,,,,,,-57,
2101,,-58,,,,,,
2124,,,,,,-52,,
2134,,,,,-82,,,
2144,,,,-66,,,,
2159,,,-64,,,,,
2180,,,,,,,-57,
2182,,,,,,,,-79
2203,,-68,,,,,,
2205,-82,,,,,,,
2225,,,,,,-59,,
2238,,,,,-79,,,
2241,,,,-67,,,,
2263,,,-65,,,,,
2273,,,,,,,-65,
2282,,,,,,,,-70
2305,,-68,,,,,,
2309,-82,,,,,,,
2324,,,,,,-58,,
2331,,,,,-79,,,
2343,,,,-67,,,,
2359,,,-64,,,,,
2378,,,,,,,-65,
2389,,,,,,,,-75
2401,,-68,,,,,,
2408,-82,,,,,,,
2425,,,,,,-59,,
2431,,,,,-79,,,
2440,,,,-67,,,,
2457,,,-65,,,,,
2476,,,,,,,-65,
2489,,,,,,,,-73
2505,,-68,,,,,,
2507,-81,,,,,,,
2523,,,,,,-59,,
2533,,,,,-79,,,
2549,,,,-67,,,,
2558,,,-65,,,,,
2575,,,,,,,-65,
2587,,,,,,,,-73
2599,,-68,,,,,,
2601,-82,,,,,,,
2621,,,,,,-59,,
2631,,,,,-79,,,
2640,,,,-67,,,,
2663,,,-65,,,,,
2672,,,,,,,-65,
2689,,,,,,,,-73
2699,,-65,,,,,,
2706,-72,,,,,,,
2725,,,,,,-55,,
2735,,,,,-71,,,
2739,,,,-63,,,,
2765,,,-64,,,,,
2773,,,,,,,-76,
2780,,,,,,,,-82
2800,-73,,,,,,,
2802,,-65,,,,,,
2817,,,,,,-55,,
2832,,,,,-71,,,
2841,,,,-64,,,,
2863,,,-63,,,,,
2879,,,,,,,-76,
2886,,,,,,,,-82
2898,,-65,,,,,,
2901,-72,,,,,,,
2922,,,,,,-55,,
2934,,,,,-71,,,
2939,,,,-64,,,,
2962,,,-64,,,,,
2971,,,,,,,-76,
2982,,,,,,,,-82
3000,-72,,,,,,,
3002,,-65,,,,,,
3023,,,,,,-55,,
3037,,,,,-71,,,
3043,,,,-63,,,,
3064,,,-63,,,,,
3077,,,,,,,-76,
3086,,,,,,,,-82
3096,,-65,,,,,,
3108,-73,,,,,,,
3125,,,,,,-55,,
3134,,,,,-71,,,
3140,,,,-63,,,,
3164,,,-63,,,,,
3170,,,,,,,-76,
3183,,,,,,,,-81
3220,,,,,,-52,,
3228,,,,,-81,,,
3244,,,,-66,,,,
3264,,,-64,,,,,
3272,,,,,,,-57,
3286,,,,,,,,-79
3298,,-57,,,,,,
3320,,,,,,-52,,
3331,,,,,-81,,,
3344,,,,-66,,,,
3364,,,-63,,,,,
3372,,,,,,,-57,
3383,,,,,,,,-79
3400,-66,,,,,,,
3403,,-57,,,,,,
3426,,,,,,-52,,
3432,,,,,-81,,,
3441,,,,-67,,,,
3461,,,-64,,,,,
3471,,,,,,,-57,
3487,,,,,,,,-79
3500,-66,,,,,,,
3504,,-57,,,,,,
3526,,,,,,-52,,
3537,,,,,-81,,,
3546,,,,-67,,,,
3556,,,-64,,,,,
3580,,,,,,,-57,
3588,,,,,,,,-79
3599,,-57,,,,,,
3602,-66,,,,,,,
3621,,,,,,-52,,
3634,,,,,-81,,,
3645,,,,-66,,,,
3679,,,,,,,-57,
3687,,,,,,,,-79
3703,,-68,,,,,,
3706,-82,,,,,,,
3721,,,,,,-59,,
3731,,,,,-79,,,
3741,,,,-67,,,,
3763,,,-65,,,,,
3774,,,,,,,-65,
3783,,,,,,,,-73
3802,,-68,,,,,,
3805,-82,,,,,,,
3823,,,,,,-59,,
3831,,,,,-78,,,
3846,,,,-67,,,,
3861,,,-64,,,,,
3878,,,,,,,-65,
3883,,,,,,,,-73
3899,,-68,,,,,,
3904,-82,,,,,,,
3921,,,,,,-59,,
3930,,,,,-79,,,
3947,,,,-67,,,,
3957,,,-65,,,,,
3981,,,,,,,-65,
3984,,,,,,,,-73
3998,,-68,,,,,,
4003,-82,,,,,,,
4019,,,,,,-59,,
4032,,,,,-78,,,
4045,,,,-67,,,,
4062,,,-65,,,,,
4073,,,,,,,-65,
4084,,,,,,,,-73
4102,-82,,,,,,,
4105,,-68,,,,,,
4125,,,,,,-59,,
4129,,,,,-78,,,
4148,,,,-67,,,,
4163,,,-65,,,,,
4175,,,,,,,-65,
4188,,,,,,,,-73
4198,,-65,,,,,,
4203,-73,,,,,,,
4225,,,,,,-55,,
4237,,,,,-70,,,
4240,,,,-63,,,,
4260,,,-63,,,,,
4273,,,,,,,-76,
4279,,,,,,,,-81
4299,,-65,,,,,,
4308,-73,,,,,,,
4317,,,,,,-55,,
4334,,,,,-71,,,
4348,,,,-64,,,,
4356,,,-64,,,,,
4376,,,,,,,-76,
4387,,,,,,,,-82
4404,,-65,,,,,,
4407,-72,,,,,,,
4421,,,,,,-55,,
4432,,,,,-71,,,
4446,,,,-64,,,,
4462,,,-64,,,,,
4476,,,,,,,-76,
4478,,,,,,,,-82
4503,,-65,,,,,,
4505,-72,,,,,,,
4518,,,,,,-55,,
4534,,,,,-71,,,
4545,,,,-64,,,,
4560,,,-64,,,,,
4575,,,,,,,-76,
4587,,,,,,,,-81
4602,,-65,,,,,,
4604,-72,,,,,,,
4626,,,,,,-55,,
4629,,,,,-71,,,
4640,,,,-63,,,,
4658,,,-64,,,,,
4671,,,,,,,-76,
4679,,,,,,,,-82
4700,-66,,,,,,,
4720,,,,,,-52,,
4732,,,,,-81,,,
4744,,,,-67,,,,
4758,,,-63,,,,,
4772,,,,,,,-57,
4780,,,,,,,,-79
4803,-65,,,,,,,
4805,,-57,,,,,,
4818,,,,,,-52,,
4832,,,,,-81,,,
4840,,,,-66,,,,
4862,,,-64,,,,,
4883,,,,,,,,-79
4903,,-57,,,,,,
4906,-66,,,,,,,
4924,,,,,,-52,,
4928,,,,,-81,,,
4943,,,,-66,,,,
4960,,,-64,,,,,
4979,,,,,,,-57,
4989,,,,,,,,-79
5005,,-58,,,,,,
5009,-66,,,,,,,
5022,,,,,,-52,,
5029,,,,,-81,,,
5042,,,,-67,,,,
5060,,,-63,,,,,
5076,,,,,,,-57,
5088,,,,,,,,-79
5102,-66,,,,,,,
5119,,,,,,-52,,
5133,,,,,-81,,,
5143,,,,-66,,,,
5157,,,-64,,,,,
5178,,,,,,,-57,
5186,,,,,,,,-79
5203,,-68,,,,,,
5206,-81,,,,,,,
5222,,,,,,-59,,
5233,,,,,-79,,,
5248,,,,-67,,,,
5257,,,-64,,,,,
5277,,,,,,,-65,
5280,,,,,,,,-73
5299,,-68,,,,,,
5309,-82,,,,,,,
5323,,,,,,-59,,
5329,,,,,-79,,,
5339,,,,-67,,,,
5358,,,-65,,,,,
5375,,,,,,,-65,
5389,,,,,,,,-73
5399,,-68,,,,,,
5409,-81,,,,,,,
5421,,,,,,-58,,
5438,,,,,-79,,,
5447,,,,-67,,,,
5464,,,-65,,,,,
5472,,,,,,,-65,
5481,,,,,,,,-73
5502,,-68,,,,,,
5504,-81,,,,,,,
5526,,,,,,-59,,
5535,,,,,-79,,,
5545,,,,-67,,,,
5561,,,-65,,,,,
5574,,,,,,,-65,
5584,,,,,,,,-73
5601,-82,,,,,,,
5604,,-68,,,,,,
5624,,,,,,-59,,
5628,,,,,-79,,,
5647,,,,-67,,,,
5658,,,-64,,,,,
5678,,,,,,,-65,
5683,,,,,,,,-73
5700,-72,,,,,,,
5702,,-65,,,,,,
5721,,,,,,-55,,
5731,,,,,-70,,,
5740,,,,-63,,,,
5755,,,-64,,,,,
5797,,-65,,,,,,
5807,-72,,,,,,,
5817,,,,,,-55,,
5828,,,,,-71,,,
5847,,,,-63,,,,
5855,,,-64,,,,,
5876,,,,,,,-76,
5886,,,,,,,,-81
5899,-73,,,,,,,
5903,,-65,,,,,,
5924,,,,,,-55,,
5933,,,,,-70,,,
5939,,,,-64,,,,
5958,,,-64,,,,,
5978,,,,,,,-76,
5980,,,,,,,,-82
5999,,-65,,,,,,
6001,-73,,,,,,,
6022,,,,,,-55,,
6027,,,,,-71,,,
6041,,,,-64,,,,
6061,,,-64,,,,,
6071,,,,,,,-76,
6084,,,,,,,,-81
6098,,-65,,,,,,
6101,-72,,,,,,,
6116,,,,,,-55,,
6136,,,,,-71,,,
6140,,,,-63,,,,
6155,,,-64,,,,,
6178,,,,,,,-76,
6180,,,,,,,,-82
6199,,-57,,,,,,
6225,,,,,,-52,,
6231,,,,,-81,,,
6239,,,,-66,,,,
6261,,,-64,,,,,
6299,,-58,,,,,,
6304,-65,,,,,,,
6319,,,,,,-52,,
6333,,,,,-81,,,
6341,,,,-66,,,,
6358,,,-64,,,,,
6379,,,,,,,-57,
6388,,,,,,,,-79
6403,,-58,,,,,,
6408,-65,,,,,,,
6429,,,,,-80,,,
6446,,,,-66,,,,
6457,,,-63,,,,,
6480,,,,,,,-57,
6501,,-58,,,,,,
6507,-65,,,,,,,
6524,,,,,,-52,,
6548,,,,-67,,,,
6561,,,-63,,,,,
6575,,,,,,,-57,
6589,,,,,,,,-79
6598,,-57,,,,,,
6604,-65,,,,,,,
6617,,,,,,-52,,
6630,,,,,-81,,,
6648,,,,-66,,,,
6661,,,-64,,,,,
6677,,,,,,,-57,
6685,,,,,,,,-79
6706,,-68,,,,,,
6723,,,,,,-59,,
6728,,,,,-79,,,
6743,,,,-67,,,,
6759,,,-65,,,,,
6771,,,,,,,-65,
6785,,,,,,,,-73
6800,,-68,,,,,,
6803,-81,,,,,,,
6819,,,,,,-59,,
6838,,,,,-79,,,
6861,,,-64,,,,,
6871,,,,,,,-65,
6885,,,,,,,,-73
6901,,-68,,,,,,
6908,-81,,,,,,,
6919,,,,,,-58,,
6930,,,,,-79,,,
