Timestamp,1,2,3,4,5,6,7,8
0,-60,,,,,,,
14,,,,,,,-62,
34,,-72,,,,,,
55,,,,-65,,,,
57,,,,,,,,-62
63,,,-65,,,,,
76,,,,,-66,,,
89,,,,,,-67,,
99,-59,,,,,,,
106,,,,,,,-62,
138,,-71,,,,,,
153,,,,-65,,,,
160,,,,,,,,-62
171,,,-65,,,,,
182,,,,,-66,,,
194,,,,,,-67,,
204,-60,,,,,,,
206,,,,,,,-61,
239,,-71,,,,,,
256,,,,-65,,,,
258,,,,,,,,-62
264,,,-65,,,,,
276,,,,,-66,,,
286,,,,,,-67,,
301,-59,,,,,,,
312,,,,,,,-61,
332,,-71,,,,,,
357,,,,,,,,-62
359,,,,-65,,,,
370,,,-65,,,,,
384,,,,,-68,,,
394,,,,,,-65,,
402,-63,,,,,,,
409,,,,,,,-60,
439,,-88,,,,,,
451,,,,-59,,,,
461,,,,,,,,-56
484,,,,,-68,,,
488,,,,,,-65,,
499,-63,,,,,,,
508,,,,,,,-60,
533,,-88,,,,,,
554,,,,-59,,,,
582,,,,,-68,,,
588,,,,,,-65,,
607,-63,,,,,,,
614,,,,,,,-60,
636,,-88,,,,,,
652,,,,-59,,,,
663,,,,,,,,-57
671,,,-66,,,,,
683,,,,,-68,,,
687,,,,,,-65,,
704,-63,,,,,,,
710,,,,,,,-60,
750,,,,-59,,,,
760,,,,,,,,-56
765,,,-66,,,,,
780,,,,,-68,,,
795,,,,,,-65,,
801,-63,,,,,,,
807,,,,,,,-59,
840,,-89,,,,,,
856,,,,-59,,,,
859,,,,,,,,-56
868,,,-66,,,,,
877,,,,,-73,,,
890,,,,,,-79,,
903,-67,,,,,,,
911,,,,,,,-66,
937,,-73,,,,,,
958,,,,,,,,-64
960,,,,-65,,,,
971,,,-73,,,,,
977,,,,,-73,,,
988,,,,,,-79,,
1004,-67,,,,,,,
1009,,,,,,,-66,
1037,,-73,,,,,,
1056,,,,,,,,-64
1058,,,,-66,,,,
1073,,,-73,,,,,
1078,,,,,-73,,,
1092,,,,,,-80,,
1108,-67,,,,,,,
1112,,,,,,,-66,
1132,,-73,,,,,,
1152,,,,-65,,,,
1158,,,,,,,,-64
1167,,,-73,,,,,
1180,,,,,-73,,,
1192,,,,,,-79,,
1204,-67,,,,,,,
1212,,,,,,,-69,
1236,,-73,,,,,,
1252,,,,-65,,,,
1262,,,,,,,,-64
1266,,,-73,,,,,
1277,,,,,-73,,,
1296,,,,,,-80,,
1308,-67,,,,,,,
1312,,,,,,,-66,
1335,,-73,,,,,,
1357,,,,-65,,,,
1363,,,,,,,,-64
1368,,,-73,,,,,
1389,,,,,,-67,,
1403,-59,,,,,,,
1406,,,,,,,-61,
1435,,-72,,,,,,
1451,,,,-65,,,,
1459,,,,,,,,-62
1470,,,-65,,,,,
1478,,,,,-66,,,
1493,,,,,,-67,,
1504,,,,,,,-61,
1506,-59,,,,,,,
1536,,-71,,,,,,
1551,,,,-65,,,,
1556,,,,,,,,-62
1569,,,-65,,,,,
1583,,,,,-65,,,
1589,,,,,,-67,,
1604,-59,,,,,,,
1607,,,,,,,-61,
1636,,-71,,,,,,
1659,,,,,,,,-62
1670,,,-65,,,,,
1679,,,,,-66,,,
1690,,,,,,-67,,
1704,-60,,,,,,,
1706,,,,,,,-61,
1734,,-71,,,,,,
1753,,,,-65,,,,
1755,,,,,,,,-62
1763,,,-65,,,,,
1783,,,,,-66,,,
1793,,,,,,-67,,
1805,,,,,,,-61,
1833,,-72,,,,,,
1852,,,,-65,,,,
1857,,,,,,,,-62
1867,,,-65,,,,,
1877,,,,,-68,,,
1891,,,,,,-65,,
1905,-63,,,,,,,
1907,,,,,,,-60,
1936,,-89,,,,,,
1953,,,,-59,,,,
1958,,,,,,,,-57
1966,,,-66,,,,,
1982,,,,,-68,,,
1990,,,,,,-65,,
2000,-63,,,,,,,
2014,,,,,,,-60,
2035,,-89,,,,,,
2050,,,,-59,,,,
2063,,,,,,,,-56
2067,,,-66,,,,,
