1,182,31134,-60,2
7,179,31148,-62,2
2,58,31168,-72,2
4,27,31189,-65,2
8,247,31191,-62,2
3,107,31197,-65,2
5,156,31210,-66,2
6,242,31223,-67,2
1,183,31233,-59,2
7,180,31240,-62,2
2,59,31272,-71,2
4,28,31287,-65,2
8,248,31294,-62,2
3,108,31305,-65,2
5,157,31316,-66,2
6,243,31328,-67,2
1,184,31338,-60,2
7,181,31340,-61,2
2,60,31373,-71,2
4,29,31390,-65,2
8,249,31392,-62,2
3,109,31398,-65,2
5,158,31410,-66,2
6,244,31420,-67,2
1,185,31435,-59,2
7,182,31446,-61,2
2,61,31466,-71,2
8,250,31491,-62,2
4,30,31493,-65,2
3,110,31504,-65,2
5,159,31518,-68,26
6,245,31528,-65,26
1,186,31536,-63,26
7,183,31543,-60,26
2,62,31573,-88,26
4,31,31585,-59,26
8,251,31595,-56,26
5,160,31618,-68,26
6,246,31622,-65,26
1,187,31633,-63,26
7,184,31642,-60,26
2,63,31667,-88,26
4,32,31688,-59,26
5,161,31716,-68,26
6,247,31722,-65,26
1,188,31741,-63,26
7,185,31748,-60,26
2,64,31770,-88,26
4,33,31786,-59,26
8,253,31797,-57,26
3,113,31805,-66,26
5,162,31817,-68,26
6,248,31821,-65,26
1,189,31838,-63,26
7,186,31844,-60,26
4,34,31884,-59,26
8,254,31894,-56,26
3,114,31899,-66,26
5,163,31914,-68,26
6,249,31929,-65,26
1,190,31935,-63,26
7,187,31941,-59,26
2,66,31974,-89,26
4,35,31990,-59,26
8,255,31993,-56,26
3,115,32002,-66,26
5,164,32011,-73,80
6,250,32024,-79,80
1,191,32037,-67,80
7,188,32045,-66,80
2,67,32071,-73,80
8,0,32092,-64,80
4,36,32094,-65,80
3,116,32105,-73,80
5,165,32111,-73,80
6,251,32122,-79,80
1,192,32138,-67,80
7,189,32143,-66,80
2,68,32171,-73,80
8,1,32190,-64,80
4,37,32192,-66,80
3,117,32207,-73,80
5,166,32212,-73,80
6,252,32226,-80,80
1,193,32242,-67,80
7,190,32246,-66,80
2,69,32266,-73,80
4,38,32286,-65,80
8,2,32292,-64,80
3,118,32301,-73,80
5,167,32314,-73,80
6,253,32326,-79,80
1,194,32338,-67,80
7,191,32346,-69,80
2,70,32370,-73,80
4,39,32386,-65,80
8,3,32396,-64,80
3,119,32400,-73,80
5,168,32411,-73,80
6,254,32430,-80,80
1,195,32442,-67,80
7,192,32446,-66,80
2,71,32469,-73,80
4,40,32491,-65,80
8,4,32497,-64,80
3,120,32502,-73,80
6,255,32523,-67,2
1,196,32537,-59,2
7,193,32540,-61,2
2,72,32569,-72,2
4,41,32585,-65,2
8,5,32593,-62,2
3,121,32604,-65,2
5,170,32612,-66,2
6,0,32627,-67,2
7,194,32638,-61,2
1,197,32640,-59,2
2,73,32670,-71,2
4,42,32685,-65,2
8,6,32690,-62,2
3,122,32703,-65,2
5,171,32717,-65,2
6,1,32723,-67,2
1,198,32738,-59,2
7,195,32741,-61,2
2,74,32770,-71,2
8,7,32793,-62,2
3,123,32804,-65,2
5,172,32813,-66,2
6,2,32824,-67,2
1,199,32838,-60,2
7,196,32840,-61,2
2,75,32868,-71,2
4,44,32887,-65,2
8,8,32889,-62,2
3,124,32897,-65,2
5,173,32917,-66,2
6,3,32927,-67,2
7,197,32939,-61,2
2,76,32967,-72,2
4,45,32986,-65,2
8,9,32991,-62,2
3,125,33001,-65,2
5,174,33011,-68,26
6,4,33025,-65,26
1,201,33039,-63,26
7,198,33041,-60,26
2,77,33070,-89,26
4,46,33087,-59,26
8,10,33092,-57,26
3,126,33100,-66,26
5,175,33116,-68,26
6,5,33124,-65,26
1,202,33134,-63,26
7,199,33148,-60,26
2,78,33169,-89,26
4,47,33184,-59,26
8,11,33197,-56,26
3,127,33201,-66,26
5,176,33214,-68,26
6,6,33229,-65,26
1,203,33236,-63,26
7,200,33243,-60,26
2,79,33269,-88,26
4,48,33287,-59,26
8,12,33290,-56,26
5,177,33315,-68,26
6,7,33325,-65,26
1,204,33335,-63,26
7,201,33340,-60,26
2,80,33370,-88,26
4,49,33384,-59,26
8,13,33391,-57,26
3,129,33398,-66,26
5,178,33412,-68,26
6,8,33422,-65,26
1,205,33439,-63,26
7,202,33443,-60,26
2,81,33473,-88,26
4,50,33487,-59,26
8,14,33495,-56,26
3,130,33502,-66,26
6,9,33524,-79,80
