Timestamp,1,2,3,4
0,,-64,,
14,-43,,,
79,,,-57,
93,,,,-57
106,,-64,,
116,-43,,,
501,,,-57,
503,,,,-57
519,,-64,,
543,-43,,,
604,,,-57,
606,,,,-57
619,,-64,,
961,-43,,,
1021,,,,-56
1034,,,-57,
1039,,-64,,
1066,-43,,,
1437,,,,-56
1450,,,-57,
1452,,-64,,
1486,-43,,,
1546,,,,-57
1552,,,-57,
1556,,-64,,
1912,-43,,,
1957,,,,-57
1965,,,-57,
1973,,-64,,
2021,-43,,,
2060,,,,-57
2400,,-64,,
2440,-43,,,
2481,,,-57,
2483,,,,-57
2508,,-64,,
2541,-43,,,
2897,,,,-56
2900,,,-57,
2917,,-64,,
2964,-43,,,
3018,,-65,,
3366,-43,,,
3424,,,,-57
3426,,,-57,
3442,,-64,,
3468,-43,,,
3840,,,,-57
3855,,-64,,
3875,-43,,,
3949,,,,-57
3951,,,-57,
3956,,-64,,
3977,-43,,,
4373,,-64,,
4394,-43,,,
4785,,,-57,
4822,-43,,,
4879,,,,-57
4889,,,-57,
4896,,-64,,
4926,-43,,,
5301,,,,-57
5309,,-64,,
5313,,,-57,
5351,-43,,,
5407,,,,-57
5416,,-64,,
5418,,,-57,
5774,-43,,,
5821,,,,-57
5883,-43,,,
6246,,,,-56
6254,,,-57,
6261,,-64,,
6292,-43,,,
6349,,,,-56
6366,,-65,,
6707,-43,,,
6777,,,,-57
6779,,-64,,
6787,,,-57,
6808,-43,,,
7189,,,,-57
7197,,,-57,
7223,-43,,,
7293,,,,-57
7303,,-64,,
7306,,,-57,
7324,-43,,,
7707,,,,-57
7723,,,-57,
7726,,-64,,
7735,-43,,,
7808,,,,-57
8148,,-64,,
8152,-43,,,
8237,,,,-56
8249,,-65,,
8251,,,-57,
8256,-43,,,
8653,,,,-57
8669,,-64,,
8672,,,-57,
8676,-43,,,
8757,,,,-57
8775,,,-57,
8778,,-64,,
9108,-43,,,
9180,,,,-57
9190,,,-57,
9193,,-64,,
9217,-43,,,
9596,,,,-56
9600,,,-57,
9609,,-65,,
9641,-43,,,
9701,,,,-56
9707,,,-57,
9709,,-65,,
10066,-43,,,
10119,,,,-56
10125,,,-57,
10129,,-64,,
10170,-43,,,
10545,,,-57,
10590,-43,,,
10644,,,,-57
10648,,-64,,
10650,,,-57,
10692,-43,,,
11065,,,,-57
11068,,,-57,
11076,,-64,,
11115,-43,,,
11172,,,,-57
11177,,,-57,
11181,,-64,,
11535,-43,,,
11592,,,-57,
11596,,,,-56
11640,-43,,,
12008,,,-57,
12017,,,,-56
12019,,-64,,
12049,-43,,,
12117,,,-57,
12119,,,,-57
12129,,-64,,
12471,-43,,,
12543,,,-57,
12545,,,,-57
12547,,-64,,
12576,-43,,,
12962,,,-57,
12965,,,,-56
12968,,-64,,
12991,-43,,,
13066,,,,-56
13070,,,-57,
13072,,-64,,
13097,-43,,,
13473,,-65,,
13480,,,,-56
13488,,,-57,
13521,-43,,,
13917,,,-57,
13944,-43,,,
13998,,-64,,
14009,,,,-57
14019,,,-57,
14047,-43,,,
14426,,,,-57
14447,,,-57,
14470,-43,,,
14521,,-64,,
14533,,,,-57
14865,,,-57,
14893,-43,,,
14941,,-64,,
14972,,,-57,
15000,-43,,,
15355,,-64,,
15376,,,,-56
15397,,,-57,
15418,-43,,,
15463,,-64,,
15481,,,,-56
15500,,,-57,
15840,-43,,,
15881,,-64,,
15894,,,,-57
15922,,,-57,
15941,-43,,,
16312,,,,-57
16343,,,-57,
16368,-43,,,
16411,,-64,,
16416,,,,-57
16446,,,-57,
16794,-43,,,
16833,,-64,,
16848,,,,-56
16858,,,-57,
16904,-43,,,
17279,,,-57,
17324,-43,,,
17359,,-64,,
17365,,,,-57
17388,,,-57,
17746,-43,,,
17786,,-64,,
17793,,,,-57
17806,,,-57,
17856,-43,,,
17894,,-64,,
17900,,,,-57
18283,-43,,,
18304,,-64,,
18320,,,,-56
18321,,,-57,
18730,,-64,,
18802,-43,,,
18834,,-64,,
18841,,,,-56
18843,,,-57,
19221,-43,,,
19252,,-64,,
19266,,,-57,
19268,,,,-57
19327,-43,,,
19671,,-64,,
19693,,,-57,
19694,,,,-57
19747,-43,,,
19774,,-64,,
19795,,,-57,
19797,,,,-57
20175,-43,,,
20188,,-64,,
20208,,,-57,
20226,,,,-56
20283,-43,,,
20292,,-64,,
20629,,,-57,
20634,,,,-56
20695,-43,,,
20735,,,,-57
20739,,,-57,
21114,-43,,,
21129,,-64,,
21150,,,,-57
21163,,,-57,
21215,-43,,,
