Timestamp,1
0,-67
97,-67
197,-59
297,-59
392,-59
501,-59
601,-59
696,-56
799,-56
894,-56
1001,-56
1093,-56
1201,-67
1301,-67
1399,-67
1496,-67
1595,-67
1695,-60
1793,-60
1895,-60
1994,-60
2092,-60
2195,-56
2293,-55
2397,-56
2500,-56
2702,-67
2795,-67
2898,-67
3003,-67
3097,-67
3196,-59
3401,-59
3501,-59
3594,-59
3701,-56
3795,-56
3901,-56
3998,-56
4094,-56
4194,-67
4296,-67
4398,-67
4502,-67
4596,-67
4695,-59
4793,-59
4899,-60
5001,-59
5101,-60
5194,-56
5294,-56
5399,-56
5493,-56
5602,-56
5702,-67
5797,-67
5897,-67
5998,-67
6097,-67
6192,-59
6294,-59
6400,-60
6496,-60
6597,-60
6793,-56
6900,-56
7001,-56
7099,-56
7196,-67
7300,-67
7396,-67
7493,-67
7597,-67
7701,-59
7795,-60
7901,-60
7992,-59
8093,-59
8198,-56
8295,-56
8400,-56
8493,-56
8599,-56
8696,-67
8793,-67
8900,-67
8994,-67
9098,-67
9201,-59
9292,-59
9398,-60
9492,-59
9596,-59
9698,-56
9799,-56
9893,-56
9996,-56
10093,-56
10202,-67
10402,-67
10500,-67
10602,-67
10693,-60
10799,-59
10897,-60
10999,-59
11096,-59
11193,-56
11295,-56
11392,-56
11496,-56
11595,-56
11696,-67
11796,-67
11894,-67
11999,-67
12097,-67
12198,-59
12296,-60
12398,-59
12497,-60
12600,-60
12696,-56
12799,-56
12893,-56
12997,-56
13093,-56
13197,-67
13302,-67
13402,-67
13494,-67
13600,-67
13701,-60
13795,-60
13892,-59
13997,-59
14100,-59
14199,-56
14301,-56
14394,-56
14493,-56
14595,-56
14697,-67
14801,-67
14893,-67
15000,-67
15097,-67
15193,-60
15299,-60
15396,-60
15493,-60
15592,-59
15700,-56
15799,-56
15894,-56
16099,-56
16197,-67
16300,-67
16394,-67
16498,-67
16599,-67
16699,-59
16797,-59
16894,-59
16999,-60
17091,-60
17194,-56
17294,-56
17399,-56
17496,-56
17694,-67
17800,-67
17901,-67
18000,-67
18100,-67
18199,-60
18298,-60
18392,-60
18499,-60
18601,-60
18700,-56
18795,-56
18899,-56
18992,-56
19096,-56
19198,-67
19302,-67
19395,-67
19492,-67
19596,-67
19699,-60
19793,-60
19891,-60
19995,-60
