Timestamp,1,2,3,4
0,,,-67,
48,,,,-90
66,-59,,,
97,,-103,,
108,,,-67,
143,,,,-90
165,-59,,,
190,,-103,,
199,,,-67,
248,,,,-90
270,-60,,,
295,,-103,,
306,,,-67,
349,,,,-91
361,-59,,,
391,,-74,,
401,,,-84,
441,,,,-96
469,-67,,,
497,,-75,,
500,,,-85,
541,,,,-95
562,-67,,,
596,,-75,,
600,,,-84,
642,,,,-95
661,-67,,,
694,,-74,,
700,,,-84,
750,,,,-97
766,-67,,,
794,,-74,,
803,,,-84,
841,,,,-96
894,,-69,,
904,,,-69,
943,,,,-78
961,-59,,,
998,,-69,,
1004,,,-69,
1049,,,,-78
1064,-60,,,
1094,,-69,,
1104,,,-69,
1146,,,,-78
1162,-60,,,
1193,,-69,,
1200,,,-69,
1241,,,,-78
1263,-59,,,
1295,,-69,,
1300,,,-69,
1346,,,,-78
1369,-59,,,
1393,,-102,,
1401,,,-67,
1446,,,,-91
1461,-59,,,
1491,,-101,,
1503,,,-67,
1544,,,,-91
1570,-59,,,
1591,,-100,,
1605,,,-67,
1642,,,,-91
1664,-59,,,
1695,,-102,,
1702,,,-67,
1748,,,,-92
1766,-59,,,
1791,,-100,,
1802,,,-67,
1845,,,,-92
1870,-67,,,
1890,,-74,,
1906,,,-84,
1948,,,,-97
1967,-67,,,
1990,,-75,,
2000,,,-84,
2043,,,,-98
2064,-67,,,
2094,,-75,,
2104,,,-84,
2144,,,,-97
2170,-67,,,
2194,,-75,,
2206,,,-84,
2248,,,,-98
2271,-67,,,
2298,,-74,,
2302,,,-84,
2342,,,,-98
2364,-60,,,
2390,,-69,,
2401,,,-69,
2448,,,,-77
2461,-60,,,
2491,,-69,,
2502,,,-68,
2540,,,,-78
2568,-60,,,
2589,,-69,,
2602,,,-68,
2644,,,,-77
2667,-60,,,
2695,,-69,,
2707,,,-69,
2743,,,,-77
2769,-60,,,
2793,,-69,,
2800,,,-69,
2849,,,,-78
2870,-59,,,
2896,,-97,,
2908,,,-67,
2942,,,,-91
2962,-59,,,
2994,,-97,,
3004,,,-67,
3047,,,,-92
3061,-59,,,
3098,,-98,,
3103,,,-67,
3142,,,,-91
3166,-59,,,
3197,,-97,,
3204,,,-67,
3244,,,,-90
3267,-59,,,
3296,,-98,,
