Timestamp,1
0,-66
96,-66
196,-66
302,-66
403,-57
494,-57
598,-57
698,-57
794,-57
895,-58
1001,-58
1100,-58
1197,-58
1302,-58
1398,-66
1496,-66
1602,-66
1696,-66
1797,-66
1897,-57
1995,-57
2095,-57
2194,-57
2299,-57
2401,-58
2501,-59
2600,-58
2696,-59
2802,-58
2901,-66
2997,-66
3096,-66
3199,-66
3295,-66
3395,-57
3496,-57
3595,-57
3702,-57
3795,-57
3899,-59
4001,-58
4097,-58
4197,-58
4294,-58
4403,-67
4499,-66
4596,-66
4703,-66
4797,-67
4897,-57
5002,-57
5096,-57
5200,-57
5293,-57
5398,-59
5496,-58
5599,-58
5702,-58
5799,-58
5899,-66
5996,-66
6096,-66
6200,-66
6302,-66
6397,-57
6499,-57
6600,-57
6700,-57
6796,-57
6899,-59
6995,-58
7098,-58
7200,-58
7302,-58
7397,-67
7497,-66
7603,-67
7700,-67
7794,-66
7899,-57
7994,-57
8094,-57
8201,-57
8296,-57
8402,-59
8498,-58
8593,-58
8701,-58
8794,-58
8895,-66
8999,-66
9094,-66
9197,-67
9302,-66
9399,-57
9497,-57
9594,-57
9699,-57
9801,-57
9898,-59
10000,-59
10103,-59
10197,-58
10293,-58
10402,-67
10499,-66
10598,-66
10702,-67
10800,-67
10894,-57
10997,-57
11095,-57
11197,-57
11300,-57
11399,-58
11496,-58
11602,-59
11701,-58
11897,-66
11995,-66
12096,-66
12200,-66
12301,-66
12395,-57
12500,-57
12600,-57
12696,-57
12794,-57
12900,-59
13002,-58
13096,-59
13199,-59
13299,-59
13396,-66
13496,-66
13597,-66
13702,-66
13801,-66
13893,-57
13995,-57
14093,-57
14197,-57
14296,-57
14398,-58
14495,-58
14601,-59
14696,-58
14800,-59
14897,-66
14996,-66
15098,-66
15197,-66
15296,-66
15398,-57
15500,-57
15594,-57
15701,-57
15793,-57
15897,-59
15999,-59
16098,-59
16193,-58
16300,-59
16397,-66
16499,-67
16594,-66
16694,-67
16797,-66
16896,-57
16994,-57
17096,-57
17199,-57
17293,-57
17394,-59
17497,-58
17600,-59
17698,-58
17796,-58
17902,-66
17995,-66
18103,-66
18196,-66
18295,-66
18399,-57
18498,-57
18598,-57
18701,-57
18792,-57
18893,-58
18993,-59
19101,-59
19196,-59
19294,-58
19397,-66
19494,-66
19595,-66
19698,-67
19801,-66
19900,-57
19992,-57
