3,128,13031,-66
2,128,13039,-50
1,129,13099,-48
3,133,13457,-67
2,133,13471,-50
4,133,13476,-64
1,133,13522,-48
3,134,13562,-64
2,134,13576,-51
1,138,13937,-48
3,138,13976,-63
2,138,13999,-51
1,139,14041,-48
3,139,14084,-64
2,142,14415,-50
1,143,14464,-48
3,143,14499,-66
4,143,14512,-65
2,143,14525,-50
1,144,14564,-48
3,147,14912,-67
4,147,14918,-67
2,148,14949,-50
1,148,14986,-48
3,148,15014,-67
4,148,15024,-66
2,152,15377,-51
1,152,15407,-47
3,152,15437,-64
4,153,15453,-61
2,153,15482,-51
1,153,15516,-47
3,157,15853,-64
4,157,15867,-62
2,157,15899,-51
1,157,15932,-48
3,158,15960,-66
4,158,15969,-64
2,158,16006,-51
1,162,16351,-48
3,162,16382,-66
4,162,16389,-67
2,162,16426,-50
1,163,16455,-48
3,163,16484,-67
2,166,16839,-50
1,167,16869,-48
3,167,16901,-65
4,167,16914,-63
2,168,16946,-51
3,171,17314,-64
4,171,17328,-61
2,172,17377,-51
1,172,17391,-48
3,172,17419,-64
4,172,17431,-62
2,176,17795,-50
1,176,17811,-48
3,176,17840,-67
4,177,17855,-66
2,177,17903,-50
1,177,17916,-48
3,181,18253,-66
4,181,18280,-66
2,181,18321,-50
1,181,18336,-48
3,182,18363,-66
1,186,18748,-48
2,186,18750,-51
3,186,18776,-64
4,186,18790,-63
1,187,18849,-48
2,187,18858,-51
3,187,18877,-64
1,191,19265,-48
2,191,19281,-51
3,191,19303,-66
4,191,19306,-64
2,195,19707,-50
3,195,19721,-67
1,196,19791,-48
2,196,19808,-50
3,196,19825,-66
4,196,19834,-66
1,200,20205,-48
2,200,20227,-51
3,200,20235,-66
4,201,20252,-64
1,201,20311,-48
3,205,20653,-64
4,205,20672,-62
1,205,20734,-48
2,206,20749,-51
3,206,20756,-64
4,206,20775,-62
1,210,21157,-48
2,210,21169,-50
3,210,21171,-66
4,210,21194,-65
1,211,21264,-48
3,211,21271,-67
2,211,21276,-50
4,214,21619,-66
1,215,21689,-48
2,215,21693,-50
3,215,21695,-67
4,215,21726,-66
1,219,22101,-48
3,219,22111,-65
2,219,22121,-51
4,220,22147,-62
1,220,22205,-47
3,220,22212,-64
2,220,22229,-51
1,224,22628,-48
3,224,22630,-66
2,225,22655,-51
4,225,22663,-64
1,229,23053,-48
3,229,23055,-67
2,229,23065,-50
4,229,23078,-66
1,230,23154,-48
3,230,23161,-67
2,230,23167,-50
4,230,23188,-66
1,234,23565,-48
3,234,23575,-65
2,234,23579,-50
4,234,23606,-63
1,235,23668,-48
3,235,23682,-65
2,235,23684,-51
4,238,24017,-63
1,239,24080,-48
2,239,24101,-51
3,239,24104,-65
4,239,24123,-63
1,243,24503,-48
2,243,24515,-51
3,243,24523,-66
4,243,24540,-66
1,244,24612,-48
2,244,24621,-50
3,244,24625,-66
1,248,25028,-48
2,248,25038,-50
3,249,25052,-66
2,253,25454,-51
3,253,25478,-65
4,253,25487,-63
1,254,25552,-48
2,254,25555,-51
2,2,25972,-51
1,2,25974,-47
3,2,26011,-66
4,2,26012,-64
2,3,26073,-51
1,3,26083,-48
3,6,26431,-66
4,6,26434,-65
2,7,26491,-51
1,7,26500,-48
4,7,26537,-66
3,7,26540,-67
2,11,26901,-51
1,11,26910,-48
4,12,26958,-64
3,12,26960,-66
2,12,27004,-51
1,12,27013,-48
3,16,27370,-65
4,16,27379,-63
2,16,27417,-51
1,17,27437,-48
3,17,27471,-64
4,17,27480,-63
2,17,27521,-51
1,21,27861,-48
2,21,27936,-50
1,22,27969,-48
2,26,28349,-50
1,26,28381,-48
4,26,28409,-65
3,26,28421,-66
2,27,28449,-50
3,30,28828,-65
4,30,28830,-63
2,31,28867,-51
1,31,28902,-48
4,31,28930,-63
3,31,28938,-64
2,35,29292,-51
1,35,29322,-48
4,35,29343,-64
3,36,29358,-66
2,36,29398,-50
1,36,29424,-48
3,40,29776,-66
2,40,29817,-50
1,41,29841,-48
3,41,29877,-66
2,41,29920,-50
1,45,30257,-48
3,45,30285,-65
4,45,30290,-64
2,45,30333,-51
1,46,30358,-48
3,46,30386,-65
4,46,30393,-64
2,50,30758,-51
1,50,30783,-48
3,50,30805,-65
2,51,30860,-51
3,54,31222,-66
4,54,31240,-66
2,55,31275,-50
1,55,31307,-48
3,55,31324,-66
4,56,31346,-66
2,59,31696,-51
1,59,31723,-48
3,59,31742,-67
4,60,31763,-64
2,60,31801,-51
1,60,31832,-48
3,60,31845,-66
4,64,32175,-64
2,64,32217,-51
1,65,32264,-48
4,65,32278,-64
2,65,32325,-51
4,69,32688,-64
3,69,32697,-67
2,70,32747,-51
4,70,32789,-64
1,70,32791,-48
3,70,32802,-67
2,74,33169,-51
1,74,33206,-48
4,74,33211,-65
3,74,33228,-66
2,75,33278,-51
1,78,33623,-48
3,79,33661,-66
2,79,33699,-50
1,79,33725,-48
3,80,33761,-66
2,83,34121,-51
1,83,34134,-48
4,83,34145,-64
3,84,34186,-65
2,84,34230,-51
1,85,34240,-48
3,88,34603,-66
2,89,34649,-51
1,89,34652,-48
4,89,34667,-65
3,89,34709,-66
1,93,35068,-48
2,93,35073,-51
4,93,35087,-64
3,93,35127,-67
2,94,35176,-51
4,94,35194,-64
3,98,35551,-65
2,98,35585,-51
1,98,35596,-48
4,98,35623,-63
3,99,35656,-65
2,99,35686,-51
1,102,36021,-48
4,102,36035,-64
3,103,36072,-66
2,103,36102,-50
1,103,36129,-48
4,103,36141,-65
2,107,36523,-50
1,108,36550,-48
4,108,36568,-65
3,108,36587,-66
2,108,36624,-51
1,112,36975,-48
4,112,36995,-64
3,112,37006,-66
2,113,37056,-51
1,113,37076,-48
4,113,37095,-64
3,113,37107,-65
2,117,37469,-51
1,117,37497,-48
3,117,37526,-66
4,117,37530,-64
2,118,37572,-50
1,118,37598,-48
3,122,37947,-66
4,122,37960,-65
2,122,38003,-51
1,122,38021,-48
3,123,38047,-66
4,123,38069,-65
2,126,38424,-51
1,127,38446,-48
3,127,38466,-66
4,127,38486,-64
2,127,38526,-51
1,128,38552,-48
