1,228,17533,-69,2
1,229,17630,-69,2
1,230,17739,-69,2
1,231,17839,-68,2
1,232,17930,-69,2
1,233,18032,-68,26
1,234,18132,-69,26
1,235,18236,-67,26
1,236,18332,-67,26
1,237,18435,-67,26
1,238,18541,-72,80
1,239,18632,-72,80
1,240,18738,-72,80
1,241,18836,-72,80
1,242,18936,-72,80
1,243,19029,-69,2
1,244,19134,-69,2
1,245,19231,-69,2
1,246,19333,-69,2
1,247,19436,-69,2
1,248,19533,-67,26
1,249,19632,-67,26
1,250,19730,-68,26
1,251,19835,-68,26
1,252,19938,-68,26
1,253,20035,-72,80
1,254,20139,-72,80
1,0,20338,-73,80
1,1,20440,-73,80
1,2,20534,-69,2
1,3,20634,-69,2
1,4,20736,-69,2
1,5,20833,-69,2
1,6,20938,-69,2
1,7,21035,-67,26
1,9,21234,-68,26
1,10,21336,-68,26
1,11,21439,-67,26
1,12,21531,-72,80
1,13,21639,-72,80
1,14,21734,-72,80
1,15,21840,-72,80
1,16,21932,-72,80
1,17,22030,-69,2
1,18,22137,-69,2
1,19,22232,-69,2
1,20,22337,-68,2
1,21,22432,-69,2
1,22,22537,-67,26
1,23,22633,-67,26
1,24,22733,-67,26
1,26,22939,-67,26
1,27,23037,-72,80
1,28,23131,-72,80
1,29,23234,-72,80
1,30,23336,-71,80
1,31,23437,-72,80
1,32,23532,-69,2
1,33,23629,-69,2
1,34,23729,-69,2
1,35,23833,-69,2
1,36,23938,-69,2
1,37,24030,-67,26
1,38,24131,-67,26
1,39,24237,-65,26
1,40,24334,-67,26
1,41,24437,-68,26
1,42,24531,-72,80
1,43,24636,-72,80
1,44,24736,-72,80
1,45,24831,-72,80
1,46,24938,-72,80
1,47,25038,-69,2
1,48,25131,-69,2
1,49,25239,-69,2
1,50,25336,-69,2
1,51,25439,-69,2
1,52,25537,-68,26
1,53,25632,-68,26
1,54,25737,-68,26
1,55,25835,-67,26
1,56,25935,-67,26
1,57,26039,-72,80
1,58,26140,-72,80
1,59,26239,-72,80
1,60,26340,-72,80
1,61,26436,-72,80
1,62,26534,-69,2
1,63,26637,-69,2
1,64,26732,-69,2
1,65,26833,-69,2
1,66,26935,-69,2
1,67,27036,-68,26
1,68,27137,-68,26
1,69,27237,-68,26
1,70,27331,-68,26
1,71,27433,-68,26
1,72,27534,-72,80
1,73,27632,-72,80
1,74,27737,-72,80
1,75,27833,-72,80
1,76,27935,-72,80
1,77,28030,-69,2
1,78,28134,-69,2
1,79,28238,-69,2
1,80,28335,-69,2
1,81,28434,-69,2
1,82,28537,-68,26
1,83,28634,-69,26
1,84,28734,-68,26
1,85,28839,-68,26
1,86,28931,-68,26
1,87,29036,-72,80
1,88,29134,-72,80
1,89,29237,-71,80
1,90,29335,-72,80
1,91,29436,-72,80
1,92,29534,-69,2
1,93,29634,-69,2
1,94,29731,-69,2
1,95,29838,-69,2
1,96,29934,-69,2
1,97,30032,-68,26
1,98,30130,-68,26
1,99,30230,-68,26
1,100,30337,-68,26
1,101,30436,-68,26
1,102,30540,-72,80
1,103,30631,-72,80
1,104,30737,-73,80
1,105,30834,-73,80
1,106,30931,-72,80
1,107,31031,-69,2
1,108,31130,-69,2
1,109,31237,-69,2
1,110,31332,-69,2
1,111,31429,-69,2
1,112,31531,-68,26
1,113,31637,-68,26
1,114,31739,-68,26
1,115,31832,-68,26
1,116,31931,-68,26
1,117,32037,-72,80
1,118,32133,-72,80
1,119,32233,-72,80
1,120,32337,-72,80
1,121,32439,-72,80
1,122,32535,-69,2
1,123,32631,-69,2
1,124,32735,-69,2
1,125,32830,-69,2
1,126,32936,-69,2
1,127,33032,-67,26
1,128,33134,-68,26
1,129,33238,-69,26
1,130,33334,-68,26
1,131,33438,-69,26
1,132,33532,-72,80
1,133,33638,-72,80
1,134,33731,-72,80
1,135,33833,-72,80
1,136,33933,-72,80
1,137,34031,-69,2
1,138,34130,-69,2
1,139,34231,-69,2
1,140,34331,-69,2
1,141,34433,-69,2
1,142,34537,-68,26
1,143,34632,-68,26
1,144,34736,-68,26
1,145,34834,-68,26
1,146,34930,-68,26
1,147,35036,-72,80
1,148,35138,-72,80
1,149,35234,-72,80
1,150,35334,-72,80
1,151,35434,-72,80
1,152,35529,-69,2
1,153,35630,-69,2
1,154,35730,-69,2
1,155,35834,-69,2
1,156,35939,-69,2
1,157,36032,-68,26
1,158,36134,-68,26
1,159,36232,-68,26
1,160,36338,-68,26
1,161,36430,-68,26
1,162,36531,-72,80
1,163,36634,-72,80
1,164,36733,-72,80
1,165,36834,-72,80
1,166,36931,-72,80
1,167,37038,-69,2
1,168,37131,-69,2
1,169,37232,-69,2
1,170,37331,-69,2
1,171,37430,-69,2
1,172,37537,-68,26
