Timestamp,1,2,3,4,5,6,7,8
0,,,,,,-57,,
8,-69,,,,,,,
45,,,-71,,,,,
48,,,,,,,-73,
74,,,,,,,,-79
92,,-66,,,,,,
94,,,,,-67,,,
100,,,,,,-67,,
107,-70,,,,,,,
118,,,,-75,,,,
143,,,-71,,,,,
149,,,,,,,-73,
166,,,,,,,,-78
193,,-66,,,,,,
196,,,,,-67,,,
205,-70,,,,,,,
207,,,,,,-67,,
219,,,,-75,,,,
242,,,-71,,,,,
245,,,,,,,-73,
270,,,,,,,,-78
293,,-66,,,,,,
295,,,,,-66,,,
307,,,,,,-68,,
309,-71,,,,,,,
317,,,,-75,,,,
341,,,-71,,,,,
349,,,,,,,-73,
369,,,,,,,,-79
390,,-66,,,,,,
397,,,,,-66,,,
406,,,,,,-68,,
408,-71,,,,,,,
415,,,,-75,,,,
444,,,-70,,,,,
450,,,,,,,-73,
473,,,,,,,,-79
495,,-65,,,,,,
500,,,,,-66,,,
505,,,,,,-68,,
507,-70,,,,,,,
515,,,,-75,,,,
543,,,,,,,-69,
545,,,-59,,,,,
566,,,,,,,,-62
591,,-56,,,,,,
598,,,,,-57,,,
608,-72,,,,,,,
619,,,,-64,,,,
639,,,-60,,,,,
646,,,,,,,-69,
672,,,,,,,,-62
690,,-56,,,,,,
699,,,,,-57,,,
701,,,,,,-60,,
710,-72,,,,,,,
719,,,,-64,,,,
740,,,-59,,,,,
752,,,,,,,-69,
766,,,,,,,,-62
789,,-56,,,,,,
796,,,,,-57,,,
799,,,,,,-60,,
808,-72,,,,,,,
817,,,,-64,,,,
846,,,-59,,,,,
853,,,,,,,-69,
873,,,,,,,,-62
893,,,,,-57,,,
895,,-56,,,,,,
899,,,,,,-60,,
910,-72,,,,,,,
917,,,,-64,,,,
973,,,,,,,,-62
992,,-56,,,,,,
995,,,,,-57,,,
1002,,,,,,-60,,
1007,-72,,,,,,,
1013,,,,-64,,,,
1044,,,-64,,,,,
1046,,,,,,,-65,
1070,,,,,,,,-69
1091,,-59,,,,,,
1100,,,,,-55,,,
1105,,,,,,-57,,
1111,-69,,,,,,,
1115,,,,-60,,,,
1141,,,-64,,,,,
1149,,,,,,,-65,
1170,,,,,,,,-69
1192,,-59,,,,,,
1200,,,,,-55,,,
1204,,,,,,-57,,
1212,-69,,,,,,,
1222,,,,-61,,,,
1242,,,-64,,,,,
1252,,,,,,,-65,
1292,,,,,-55,,,
1294,,-59,,,,,,
1298,,,,,,-57,,
1304,-69,,,,,,,
1318,,,,-61,,,,
1370,,,,,,,,-69
1393,,-59,,,,,,
1397,,,,,-55,,,
1399,,,,,,-56,,
1410,-69,,,,,,,
1416,,,,-60,,,,
1445,,,-64,,,,,
1447,,,,,,,-65,
1472,,,,,,,,-69
1491,,-59,,,,,,
1497,,,,,-55,,,
1499,,,,,,-57,,
1548,,,-71,,,,,
1554,,,,,,,-73,
1572,,,,,,,,-78
1595,,-66,,,,,,
1597,,,,,-66,,,
1602,,,,,,-67,,
1608,-70,,,,,,,
1616,,,,-75,,,,
1645,,,,,,,-73,
1647,,,-71,,,,,
1671,,,,,,,,-78
1692,,,,,-66,,,
1696,,-66,,,,,,
1700,,,,,,-67,,
1714,-71,,,,,,,
1720,,,,-75,,,,
1741,,,-70,,,,,
1749,,,,,,,-73,
1768,,,,,,,,-79
1792,,-66,,,,,,
1801,,,,,-66,,,
1803,,,,,,-67,,
1813,-70,,,,,,,
1815,,,,-75,,,,
1844,,,-71,,,,,
1852,,,,,,,-73,
1871,,,,,,,,-79
1903,,,,,,-67,,
1907,-71,,,,,,,
1922,,,,-75,,,,
1945,,,-71,,,,,
1948,,,,,,,-73,
1968,,,,,,,,-78
1987,,-66,,,,,,
1995,,,,,-66,,,
2000,,,,,,-67,,
2007,-70,,,,,,,
2039,,,-60,,,,,
2044,,,,,,,-69,
2073,,,,,,,,-62
2087,,-56,,,,,,
2097,,,,,-56,,,
2099,,,,,,-60,,
2113,-72,,,,,,,
2115,,,,-64,,,,
2145,,,,,,,-69,
2147,,,-59,,,,,
2168,,,,,,,,-62
2190,,-56,,,,,,
2193,,,,,-57,,,
2201,,,,,,-60,,
2205,-72,,,,,,,
2213,,,,-65,,,,
2246,,,-59,,,,,
2249,,,,,,,-69,
2269,,,,,,,,-62
2289,,-56,,,,,,
2299,,,,,-57,,,
2302,,,,,,-60,,
2309,-72,,,,,,,
2314,,,,-65,,,,
2342,,,-59,,,,,
2346,,,,,,,-69,
2374,,,,,,,,-62
2390,,-56,,,,,,
2392,,,,,-57,,,
2401,,,,,,-60,,
2404,-72,,,,,,,
2413,,,,-64,,,,
2446,,,-59,,,,,
2466,,,,,,,,-62
2494,,-56,,,,,,
2497,,,,,-57,,,
2499,,,,,,-60,,
2509,-72,,,,,,,
2518,,,,-65,,,,
2545,,,,,,,-65,
2547,,,-64,,,,,
2567,,,,,,,,-69
2592,,,,,-55,,,
2595,,-59,,,,,,
2602,,,,,,-57,,
2613,-69,,,,,,,
2620,,,,-60,,,,
2648,,,-64,,,,,
2652,,,,,,,-65,
2672,,,,,,,,-67
2691,,-59,,,,,,
2694,,,,,-55,,,
2705,,,,,,-56,,
2712,-69,,,,,,,
2717,,,,-61,,,,
2743,,,-64,,,,,
2753,,,,,,,-65,
2769,,,,,,,,-69
2793,,-59,,,,,,
2795,,,,,-55,,,
2798,,,,,,-56,,
2810,-69,,,,,,,
2815,,,,-61,,,,
2846,,,,,,,-65,
2848,,,-64,,,,,
2868,,,,,,,,-67
2888,,-59,,,,,,
2894,,,,,-55,,,
2903,,,,,,-56,,
2923,,,,-61,,,,
2950,,,,,,,-65,
2965,,,,,,,,-69
2995,,,,,-55,,,
2997,,-60,,,,,,
3006,,,,,,-57,,
3009,-69,,,,,,,
3043,,,-71,,,,,
3050,,,,,,,-73,
3071,,,,,,,,-79
3092,,,,,-67,,,
3094,,-66,,,,,,
3099,,,,,,-68,,
3113,-71,,,,,,,
3124,,,,-75,,,,
3145,,,-70,,,,,
3148,,,,,,,-73,
3175,,,,,,,,-79
3189,,-66,,,,,,
3202,,,,,-67,,,
3208,,,,,,-67,,
3210,-70,,,,,,,
3223,,,,-75,,,,
3247,,,-71,,,,,
3253,,,,,,,-73,
3275,,,,,,,,-79
3294,,-66,,,,,,
3300,,,,,-66,,,
3306,,,,,,-68,,
3309,-71,,,,,,,
3323,,,,-75,,,,
3341,,,-70,,,,,
3344,,,,,,,-73,
3370,,,,,,,,-79
3393,,,,,-67,,,
3395,,-66,,,,,,
3404,,,,,,-68,,
3409,-71,,,,,,,
3419,,,,-75,,,,
3450,,,-71,,,,,
3452,,,,,,,-73,
3472,,,,,,,,-79
3488,,-66,,,,,,
3499,,,,,,-67,,
3501,,,,,-66,,,
3509,-71,,,,,,,
3547,,,,,,,-69,
3549,,,-59,,,,,
3565,,,,,,,,-62
3589,,-56,,,,,,
3600,,,,,-57,,,
3604,,,,,,-60,,
3611,-72,,,,,,,
3617,,,,-64,,,,
3640,,,-59,,,,,
3645,,,,,,,-69,
3673,,,,,,,,-62
3688,,-56,,,,,,
3692,,,,,-57,,,
3705,,,,,,-60,,
3707,-72,,,,,,,
3717,,,,-64,,,,
3744,,,,,,,-69,
3747,,,-59,,,,,
3764,,,,,,,,-62
3792,,-56,,,,,,
3794,,,,,-57,,,
3799,,,,,,-60,,
3806,-72,,,,,,,
3815,,,,-64,,,,
3840,,,-59,,,,,
3845,,,,,,,-69,
3870,,,,,,,,-62
3894,,-56,,,,,,
3899,,,,,-57,,,
3901,,,,,,-60,,
3907,-72,,,,,,,
3919,,,,-64,,,,
3942,,,-59,,,,,
3944,,,,,,,-70,
